Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 899: loss 0.2911, time 32.22ms, mfu 1.04%
iter 900: loss 0.2693, time 28.82ms, mfu 1.04%
iter 901: loss 0.2966, time 26.36ms, mfu 1.05%
iter 902: loss 0.2651, time 28.34ms, mfu 1.04%
iter 903: loss 0.2757, time 30.43ms, mfu 1.03%
iter 904: loss 0.2853, time 29.49ms, mfu 1.03%
iter 905: loss 0.2826, time 30.05ms, mfu 1.02%
iter 906: loss 0.3149, time 27.25ms, mfu 1.03%
iter 907: loss 0.3118, time 27.89ms, mfu 1.03%
iter 908: loss 0.3341, time 24.49ms, mfu 1.04%
iter 909: loss 0.2755, time 30.02ms, mfu 1.04%
iter 910: loss 0.2811, time 27.86ms, mfu 1.04%
iter 911: loss 0.2765, time 23.85ms, mfu 1.05%
iter 912: loss 0.2688, time 26.52ms, mfu 1.06%
iter 913: loss 0.2772, time 31.56ms, mfu 1.04%
iter 914: loss 0.2754, time 29.93ms, mfu 1.04%
iter 915: loss 0.2826, time 25.33ms, mfu 1.05%
iter 916: loss 0.2680, time 25.39ms, mfu 1.06%
iter 917: loss 0.2673, time 50.41ms, mfu 1.01%
iter 918: loss 0.2748, time 37.09ms, mfu 0.99%
iter 919: loss 0.2701, time 26.52ms, mfu 1.00%
iter 920: loss 0.2613, time 29.25ms, mfu 1.00%
iter 921: loss 0.2619, time 27.47ms, mfu 1.00%
iter 922: loss 0.2711, time 24.53ms, mfu 1.02%
iter 923: loss 0.2728, time 30.73ms, mfu 1.01%
iter 924: loss 0.2558, time 27.24ms, mfu 1.02%
iter 925: loss 0.2661, time 27.57ms, mfu 1.02%
iter 926: loss 0.2529, time 26.54ms, mfu 1.03%
iter 927: loss 0.2559, time 25.08ms, mfu 1.04%
iter 928: loss 0.2772, time 35.21ms, mfu 1.02%
iter 929: loss 0.2582, time 24.75ms, mfu 1.03%
iter 930: loss 0.2671, time 29.05ms, mfu 1.03%
iter 931: loss 0.2547, time 28.32ms, mfu 1.03%
iter 932: loss 0.2482, time 21.78ms, mfu 1.06%
iter 933: loss 0.2794, time 30.35ms, mfu 1.05%
iter 934: loss 0.2584, time 33.30ms, mfu 1.03%
iter 935: loss 0.2615, time 23.24ms, mfu 1.05%
iter 936: loss 0.2852, time 29.66ms, mfu 1.05%
iter 937: loss 0.2550, time 26.81ms, mfu 1.05%
iter 938: loss 0.2736, time 26.47ms, mfu 1.05%
iter 939: loss 0.2592, time 29.20ms, mfu 1.05%
iter 940: loss 0.2783, time 30.31ms, mfu 1.04%
iter 941: loss 0.2530, time 30.23ms, mfu 1.03%
iter 942: loss 0.2617, time 25.85ms, mfu 1.04%
iter 943: loss 0.2609, time 25.81ms, mfu 1.05%
iter 944: loss 0.2657, time 24.31ms, mfu 1.06%
iter 945: loss 0.2542, time 34.25ms, mfu 1.04%
iter 946: loss 0.2628, time 21.74ms, mfu 1.07%
iter 947: loss 0.2591, time 35.52ms, mfu 1.05%
iter 948: loss 0.2543, time 28.24ms, mfu 1.04%
iter 949: loss 0.2501, time 24.81ms, mfu 1.06%
iter 950: loss 0.2560, time 24.06ms, mfu 1.07%
iter 951: loss 0.2578, time 33.27ms, mfu 1.05%
iter 952: loss 0.2721, time 29.22ms, mfu 1.05%
iter 953: loss 0.2525, time 28.65ms, mfu 1.04%
iter 954: loss 0.2531, time 28.48ms, mfu 1.04%
iter 955: loss 0.2522, time 26.32ms, mfu 1.05%
iter 956: loss 0.2544, time 29.37ms, mfu 1.04%
iter 957: loss 0.2662, time 25.17ms, mfu 1.05%
iter 958: loss 0.2902, time 34.38ms, mfu 1.03%
iter 959: loss 0.2901, time 27.50ms, mfu 1.03%
iter 960: loss 0.2720, time 30.49ms, mfu 1.02%
iter 961: loss 0.2811, time 32.20ms, mfu 1.01%
iter 962: loss 0.2881, time 25.47ms, mfu 1.02%
iter 963: loss 0.2700, time 29.26ms, mfu 1.02%
iter 964: loss 0.2685, time 25.58ms, mfu 1.03%
iter 965: loss 0.2704, time 35.21ms, mfu 1.01%
iter 966: loss 0.2667, time 28.71ms, mfu 1.01%
iter 967: loss 0.2661, time 26.68ms, mfu 1.02%
iter 968: loss 0.2649, time 28.20ms, mfu 1.02%
iter 969: loss 0.2565, time 28.95ms, mfu 1.02%
iter 970: loss 0.2678, time 24.54ms, mfu 1.03%
iter 971: loss 0.2551, time 24.07ms, mfu 1.05%
iter 972: loss 0.2649, time 40.54ms, mfu 1.02%
iter 973: loss 0.2596, time 15.66ms, mfu 1.10%
iter 974: loss 0.2566, time 32.95ms, mfu 1.08%
iter 975: loss 0.2532, time 28.37ms, mfu 1.07%
iter 976: loss 0.2585, time 27.39ms, mfu 1.07%
iter 977: loss 0.2555, time 30.07ms, mfu 1.06%
iter 978: loss 0.2489, time 27.07ms, mfu 1.06%
iter 979: loss 0.2496, time 32.11ms, mfu 1.05%
iter 980: loss 0.2389, time 27.97ms, mfu 1.05%
iter 981: loss 0.2490, time 28.80ms, mfu 1.04%
iter 982: loss 0.2558, time 24.81ms, mfu 1.05%
iter 983: loss 0.2554, time 26.93ms, mfu 1.06%
iter 984: loss 0.2395, time 21.64ms, mfu 1.08%
iter 985: loss 0.2438, time 31.91ms, mfu 1.07%
iter 986: loss 0.2543, time 24.36ms, mfu 1.08%
iter 987: loss 0.2472, time 36.15ms, mfu 1.05%
iter 988: loss 0.2565, time 28.72ms, mfu 1.05%
iter 989: loss 0.2554, time 27.83ms, mfu 1.05%
iter 990: loss 0.2386, time 21.21ms, mfu 1.08%
iter 991: loss 0.2420, time 39.90ms, mfu 1.04%
iter 992: loss 0.2473, time 17.06ms, mfu 1.11%
iter 993: loss 0.2408, time 35.77ms, mfu 1.08%
iter 994: loss 0.2356, time 29.85ms, mfu 1.07%
iter 995: loss 0.2451, time 30.42ms, mfu 1.06%
iter 996: loss 0.2400, time 24.50ms, mfu 1.07%
iter 997: loss 0.2429, time 29.79ms, mfu 1.06%
iter 998: loss 0.2415, time 22.44ms, mfu 1.08%
iter 999: loss 0.2401, time 29.82ms, mfu 1.07%
step 1000: train loss 0.2377, val loss 0.2358
saving checkpoint to out-addition-cot
iter 1000: loss 0.2326, time 451.85ms, mfu 0.97%
iter 1001: loss 0.2343, time 19.68ms, mfu 1.02%
iter 1002: loss 0.2268, time 33.82ms, mfu 1.01%
iter 1003: loss 0.2395, time 27.64ms, mfu 1.01%
iter 1004: loss 0.2382, time 21.69ms, mfu 1.04%
iter 1005: loss 0.2557, time 29.41ms, mfu 1.04%
iter 1006: loss 0.2272, time 25.38ms, mfu 1.05%
iter 1007: loss 0.2415, time 31.76ms, mfu 1.03%
iter 1008: loss 0.2394, time 27.49ms, mfu 1.04%
iter 1009: loss 0.2475, time 28.80ms, mfu 1.03%
iter 1010: loss 0.2305, time 25.22ms, mfu 1.04%
iter 1011: loss 0.2378, time 29.61ms, mfu 1.04%
iter 1012: loss 0.2310, time 29.10ms, mfu 1.03%
iter 1013: loss 0.2388, time 22.75ms, mfu 1.06%
iter 1014: loss 0.2285, time 31.88ms, mfu 1.04%
iter 1015: loss 0.2253, time 28.73ms, mfu 1.04%
iter 1016: loss 0.2241, time 26.52ms, mfu 1.05%
iter 1017: loss 0.2327, time 26.61ms, mfu 1.05%
iter 1018: loss 0.2201, time 32.63ms, mfu 1.03%
iter 1019: loss 0.2104, time 31.67ms, mfu 1.02%
iter 1020: loss 0.2114, time 34.25ms, mfu 1.00%
iter 1021: loss 0.2220, time 23.81ms, mfu 1.03%
iter 1022: loss 0.2275, time 28.69ms, mfu 1.02%
iter 1023: loss 0.2245, time 31.38ms, mfu 1.01%
iter 1024: loss 0.2139, time 19.65ms, mfu 1.06%
iter 1025: loss 0.2189, time 33.65ms, mfu 1.04%
iter 1026: loss 0.2275, time 23.79ms, mfu 1.06%
iter 1027: loss 0.2199, time 31.72ms, mfu 1.04%
iter 1028: loss 0.2184, time 29.67ms, mfu 1.04%
iter 1029: loss 0.2106, time 26.43ms, mfu 1.04%
iter 1030: loss 0.2142, time 25.98ms, mfu 1.05%
iter 1031: loss 0.2121, time 29.20ms, mfu 1.04%
iter 1032: loss 0.2060, time 28.22ms, mfu 1.04%
iter 1033: loss 0.1943, time 25.83ms, mfu 1.05%
iter 1034: loss 0.2040, time 19.99ms, mfu 1.09%
iter 1035: loss 0.2100, time 32.31ms, mfu 1.07%
iter 1036: loss 0.1976, time 29.44ms, mfu 1.06%
iter 1037: loss 0.2078, time 31.54ms, mfu 1.05%
iter 1038: loss 0.2072, time 20.51ms, mfu 1.09%
iter 1039: loss 0.1948, time 40.39ms, mfu 1.05%
iter 1040: loss 0.1962, time 25.78ms, mfu 1.06%
iter 1041: loss 0.1895, time 27.34ms, mfu 1.06%
iter 1042: loss 0.1953, time 26.53ms, mfu 1.06%
iter 1043: loss 0.1928, time 30.24ms, mfu 1.05%
iter 1044: loss 0.1961, time 30.33ms, mfu 1.04%
iter 1045: loss 0.1854, time 31.84ms, mfu 1.03%
iter 1046: loss 0.1943, time 23.87ms, mfu 1.05%
iter 1047: loss 0.1908, time 31.90ms, mfu 1.03%
iter 1048: loss 0.1839, time 25.01ms, mfu 1.05%
iter 1049: loss 0.1879, time 25.15ms, mfu 1.06%
iter 1050: loss 0.1905, time 31.15ms, mfu 1.04%
iter 1051: loss 0.1808, time 31.49ms, mfu 1.03%
iter 1052: loss 0.1913, time 26.21ms, mfu 1.04%
iter 1053: loss 0.1852, time 29.64ms, mfu 1.03%
iter 1054: loss 0.1940, time 26.40ms, mfu 1.04%
iter 1055: loss 0.1909, time 23.82ms, mfu 1.06%
iter 1056: loss 0.1960, time 32.34ms, mfu 1.04%
iter 1057: loss 0.1964, time 28.17ms, mfu 1.04%
iter 1058: loss 0.1976, time 28.44ms, mfu 1.04%
iter 1059: loss 0.1898, time 24.63ms, mfu 1.05%
iter 1060: loss 0.1854, time 28.03ms, mfu 1.05%
iter 1061: loss 0.1849, time 30.96ms, mfu 1.04%
iter 1062: loss 0.1996, time 28.11ms, mfu 1.04%
iter 1063: loss 0.1886, time 24.51ms, mfu 1.05%
iter 1064: loss 0.1919, time 27.78ms, mfu 1.05%
iter 1065: loss 0.1862, time 28.67ms, mfu 1.05%
iter 1066: loss 0.1849, time 32.61ms, mfu 1.03%
iter 1067: loss 0.1916, time 23.86ms, mfu 1.05%
iter 1068: loss 0.2201, time 31.49ms, mfu 1.04%
iter 1069: loss 0.1995, time 29.11ms, mfu 1.03%
iter 1070: loss 0.1845, time 30.22ms, mfu 1.03%
iter 1071: loss 0.2055, time 31.10ms, mfu 1.02%
iter 1072: loss 0.2030, time 29.16ms, mfu 1.01%
iter 1073: loss 0.1812, time 25.79ms, mfu 1.03%
iter 1074: loss 0.1869, time 33.72ms, mfu 1.01%
iter 1075: loss 0.1848, time 29.45ms, mfu 1.01%
iter 1076: loss 0.1924, time 27.63ms, mfu 1.01%
iter 1077: loss 0.2033, time 33.82ms, mfu 1.00%
iter 1078: loss 0.1801, time 23.82ms, mfu 1.02%
iter 1079: loss 0.1942, time 31.79ms, mfu 1.01%
iter 1080: loss 0.1785, time 30.51ms, mfu 1.00%
iter 1081: loss 0.2576, time 26.54ms, mfu 1.01%
iter 1082: loss 0.1850, time 31.97ms, mfu 1.00%
iter 1083: loss 0.2371, time 30.59ms, mfu 0.99%
iter 1084: loss 0.2250, time 26.63ms, mfu 1.00%
iter 1085: loss 0.2059, time 34.54ms, mfu 0.99%
iter 1086: loss 0.2041, time 32.36ms, mfu 0.98%
iter 1087: loss 0.1998, time 22.08ms, mfu 1.01%
iter 1088: loss 0.1844, time 31.44ms, mfu 1.00%
iter 1089: loss 0.1876, time 24.70ms, mfu 1.02%
iter 1090: loss 0.1883, time 33.08ms, mfu 1.01%
iter 1091: loss 0.1798, time 25.09ms, mfu 1.02%
iter 1092: loss 0.1851, time 24.50ms, mfu 1.04%
iter 1093: loss 0.1768, time 23.61ms, mfu 1.06%
iter 1094: loss 0.1790, time 39.28ms, mfu 1.02%
iter 1095: loss 0.1687, time 26.62ms, mfu 1.03%
iter 1096: loss 0.1742, time 27.33ms, mfu 1.03%
iter 1097: loss 0.1705, time 34.56ms, mfu 1.01%
iter 1098: loss 0.1869, time 31.14ms, mfu 1.01%
iter 1099: loss 0.1741, time 31.20ms, mfu 1.00%
iter 1100: loss 0.1894, time 24.04ms, mfu 1.02%
iter 1101: loss 0.1914, time 26.09ms, mfu 1.03%
iter 1102: loss 0.1831, time 31.10ms, mfu 1.02%
iter 1103: loss 0.1758, time 29.27ms, mfu 1.02%
iter 1104: loss 0.1776, time 28.24ms, mfu 1.02%
iter 1105: loss 0.1800, time 24.50ms, mfu 1.03%
iter 1106: loss 0.1883, time 31.62ms, mfu 1.02%
iter 1107: loss 0.1822, time 28.80ms, mfu 1.02%
iter 1108: loss 0.1673, time 26.09ms, mfu 1.03%
iter 1109: loss 0.1735, time 28.84ms, mfu 1.03%
iter 1110: loss 0.1813, time 30.64ms, mfu 1.02%
iter 1111: loss 0.1748, time 30.57ms, mfu 1.01%
iter 1112: loss 0.1679, time 22.46ms, mfu 1.04%
iter 1113: loss 0.1732, time 35.29ms, mfu 1.02%
iter 1114: loss 0.1677, time 21.55ms, mfu 1.05%
iter 1115: loss 0.1670, time 33.03ms, mfu 1.03%
iter 1116: loss 0.1656, time 31.61ms, mfu 1.02%
iter 1117: loss 0.1683, time 30.53ms, mfu 1.01%
iter 1118: loss 0.1644, time 23.58ms, mfu 1.04%
iter 1119: loss 0.1672, time 36.74ms, mfu 1.01%
iter 1120: loss 0.1654, time 23.49ms, mfu 1.03%
iter 1121: loss 0.1657, time 23.92ms, mfu 1.05%
iter 1122: loss 0.1650, time 31.76ms, mfu 1.04%
iter 1123: loss 0.1568, time 29.22ms, mfu 1.03%
iter 1124: loss 0.1683, time 27.46ms, mfu 1.04%
iter 1125: loss 0.1639, time 28.06ms, mfu 1.04%
iter 1126: loss 0.1717, time 26.03ms, mfu 1.04%
iter 1127: loss 0.1604, time 29.04ms, mfu 1.04%
iter 1128: loss 0.1575, time 25.84ms, mfu 1.05%
iter 1129: loss 0.1723, time 21.13ms, mfu 1.08%
iter 1130: loss 0.1600, time 30.86ms, mfu 1.07%
iter 1131: loss 0.1839, time 26.90ms, mfu 1.07%
iter 1132: loss 0.1626, time 31.32ms, mfu 1.05%
iter 1133: loss 0.1763, time 29.83ms, mfu 1.04%
iter 1134: loss 0.1760, time 26.97ms, mfu 1.05%
iter 1135: loss 0.1664, time 28.37ms, mfu 1.05%
iter 1136: loss 0.1642, time 28.15ms, mfu 1.04%
iter 1137: loss 0.1729, time 27.20ms, mfu 1.05%
iter 1138: loss 0.1682, time 27.68ms, mfu 1.05%
iter 1139: loss 0.1753, time 25.39ms, mfu 1.06%
iter 1140: loss 0.1690, time 31.05ms, mfu 1.04%
iter 1141: loss 0.1581, time 28.93ms, mfu 1.04%
iter 1142: loss 0.1887, time 29.94ms, mfu 1.03%
iter 1143: loss 0.1600, time 24.43ms, mfu 1.05%
iter 1144: loss 0.1681, time 30.34ms, mfu 1.04%
iter 1145: loss 0.1845, time 31.47ms, mfu 1.03%
iter 1146: loss 0.1837, time 23.50ms, mfu 1.05%
iter 1147: loss 0.1551, time 26.14ms, mfu 1.05%
iter 1148: loss 0.1745, time 30.68ms, mfu 1.04%
iter 1149: loss 0.1865, time 32.53ms, mfu 1.03%
iter 1150: loss 0.1667, time 22.91ms, mfu 1.05%
iter 1151: loss 0.1700, time 28.94ms, mfu 1.05%
iter 1152: loss 0.1710, time 25.17ms, mfu 1.06%
iter 1153: loss 0.1670, time 27.21ms, mfu 1.06%
iter 1154: loss 0.1747, time 27.95ms, mfu 1.06%
iter 1155: loss 0.1710, time 33.02ms, mfu 1.04%
iter 1156: loss 0.1824, time 24.06ms, mfu 1.05%
iter 1157: loss 0.1647, time 30.44ms, mfu 1.04%
iter 1158: loss 0.1667, time 25.95ms, mfu 1.05%
iter 1159: loss 0.1739, time 27.28ms, mfu 1.05%
iter 1160: loss 0.1803, time 27.55ms, mfu 1.05%
iter 1161: loss 0.1670, time 32.56ms, mfu 1.04%
iter 1162: loss 0.1710, time 26.68ms, mfu 1.04%
iter 1163: loss 0.1755, time 22.83ms, mfu 1.06%
iter 1164: loss 0.1701, time 29.24ms, mfu 1.06%
iter 1165: loss 0.1678, time 28.44ms, mfu 1.05%
iter 1166: loss 0.1845, time 29.92ms, mfu 1.05%
iter 1167: loss 0.1712, time 29.86ms, mfu 1.04%
iter 1168: loss 0.1699, time 28.23ms, mfu 1.04%
iter 1169: loss 0.1814, time 25.26ms, mfu 1.05%
iter 1170: loss 0.1827, time 34.38ms, mfu 1.03%
iter 1171: loss 0.1824, time 28.26ms, mfu 1.03%
iter 1172: loss 0.1773, time 27.99ms, mfu 1.03%
iter 1173: loss 0.1708, time 25.60ms, mfu 1.04%
iter 1174: loss 0.1609, time 22.86ms, mfu 1.06%
iter 1175: loss 0.1718, time 33.96ms, mfu 1.04%
iter 1176: loss 0.1762, time 20.57ms, mfu 1.08%
iter 1177: loss 0.1744, time 33.62ms, mfu 1.06%
iter 1178: loss 0.1675, time 23.41ms, mfu 1.07%
iter 1179: loss 0.1645, time 33.86ms, mfu 1.05%
iter 1180: loss 0.1767, time 29.45ms, mfu 1.05%
iter 1181: loss 0.1606, time 25.98ms, mfu 1.05%
iter 1182: loss 0.1562, time 24.92ms, mfu 1.06%
iter 1183: loss 0.1585, time 35.48ms, mfu 1.04%
iter 1184: loss 0.1685, time 27.69ms, mfu 1.04%
iter 1185: loss 0.1735, time 33.73ms, mfu 1.02%
iter 1186: loss 0.1621, time 24.47ms, mfu 1.04%
iter 1187: loss 0.1527, time 33.20ms, mfu 1.02%
iter 1188: loss 0.1598, time 25.25ms, mfu 1.03%
iter 1189: loss 0.1493, time 24.83ms, mfu 1.05%
iter 1190: loss 0.1570, time 26.49ms, mfu 1.05%
iter 1191: loss 0.1612, time 35.96ms, mfu 1.03%
iter 1192: loss 0.1566, time 19.10ms, mfu 1.08%
iter 1193: loss 0.1635, time 30.85ms, mfu 1.06%
iter 1194: loss 0.1556, time 25.43ms, mfu 1.07%
iter 1195: loss 0.1654, time 29.09ms, mfu 1.06%
iter 1196: loss 0.1581, time 29.86ms, mfu 1.05%
iter 1197: loss 0.1658, time 28.39ms, mfu 1.05%
iter 1198: loss 0.1591, time 35.16ms, mfu 1.03%
iter 1199: loss 0.1563, time 31.32ms, mfu 1.02%
iter 1200: loss 0.1648, time 43.24ms, mfu 0.98%
iter 1201: loss 0.1619, time 22.40ms, mfu 1.01%
iter 1202: loss 0.1531, time 31.13ms, mfu 1.01%
iter 1203: loss 0.1636, time 28.92ms, mfu 1.01%
iter 1204: loss 0.1867, time 33.45ms, mfu 0.99%
iter 1205: loss 0.1563, time 22.49ms, mfu 1.02%
iter 1206: loss 0.1807, time 30.89ms, mfu 1.01%
iter 1207: loss 0.1739, time 23.22ms, mfu 1.04%
iter 1208: loss 0.1614, time 24.14ms, mfu 1.05%
iter 1209: loss 0.1708, time 32.43ms, mfu 1.04%
iter 1210: loss 0.1734, time 24.86ms, mfu 1.05%
iter 1211: loss 0.1651, time 32.28ms, mfu 1.04%
iter 1212: loss 0.1666, time 28.74ms, mfu 1.03%
iter 1213: loss 0.1669, time 30.48ms, mfu 1.02%
iter 1214: loss 0.1877, time 24.07ms, mfu 1.04%
iter 1215: loss 0.1635, time 28.00ms, mfu 1.04%
iter 1216: loss 0.1657, time 28.48ms, mfu 1.04%
iter 1217: loss 0.1659, time 32.95ms, mfu 1.02%
iter 1218: loss 0.1732, time 23.56ms, mfu 1.04%
iter 1219: loss 0.1561, time 33.50ms, mfu 1.03%
iter 1220: loss 0.1541, time 23.75ms, mfu 1.05%
iter 1221: loss 0.1761, time 29.82ms, mfu 1.04%
iter 1222: loss 0.1626, time 26.65ms, mfu 1.04%
iter 1223: loss 0.1710, time 25.21ms, mfu 1.05%
iter 1224: loss 0.1744, time 25.19ms, mfu 1.06%
iter 1225: loss 0.1502, time 25.07ms, mfu 1.07%
iter 1226: loss 0.1584, time 36.08ms, mfu 1.05%
iter 1227: loss 0.1607, time 26.55ms, mfu 1.05%
iter 1228: loss 0.1610, time 25.85ms, mfu 1.06%
iter 1229: loss 0.1613, time 24.04ms, mfu 1.07%
iter 1230: loss 0.1649, time 32.65ms, mfu 1.05%
iter 1231: loss 0.1637, time 23.54ms, mfu 1.07%
iter 1232: loss 0.1641, time 34.36ms, mfu 1.05%
iter 1233: loss 0.1622, time 25.59ms, mfu 1.06%
iter 1234: loss 0.1559, time 33.01ms, mfu 1.04%
iter 1235: loss 0.1568, time 23.96ms, mfu 1.06%
iter 1236: loss 0.1563, time 26.87ms, mfu 1.06%
iter 1237: loss 0.1571, time 24.77ms, mfu 1.07%
iter 1238: loss 0.1617, time 33.97ms, mfu 1.05%
iter 1239: loss 0.1543, time 24.76ms, mfu 1.06%
iter 1240: loss 0.1594, time 31.41ms, mfu 1.05%
iter 1241: loss 0.1557, time 24.97ms, mfu 1.06%
iter 1242: loss 0.1589, time 29.64ms, mfu 1.05%
iter 1243: loss 0.1622, time 26.59ms, mfu 1.05%
iter 1244: loss 0.2027, time 32.70ms, mfu 1.04%
iter 1245: loss 0.2075, time 25.03ms, mfu 1.05%
iter 1246: loss 0.2076, time 25.30ms, mfu 1.06%
iter 1247: loss 0.1666, time 33.94ms, mfu 1.04%
iter 1248: loss 0.1702, time 23.19ms, mfu 1.06%
iter 1249: loss 0.1631, time 31.36ms, mfu 1.05%
step 1250: train loss 0.1743, val loss 0.1747
saving checkpoint to out-addition-cot
iter 1250: loss 0.1686, time 455.57ms, mfu 0.95%
iter 1251: loss 0.1579, time 24.10ms, mfu 0.97%
iter 1252: loss 0.1685, time 31.42ms, mfu 0.97%
iter 1253: loss 0.1577, time 28.69ms, mfu 0.97%
iter 1254: loss 0.1631, time 27.36ms, mfu 0.98%
iter 1255: loss 0.1545, time 24.16ms, mfu 1.00%
iter 1256: loss 0.1578, time 33.07ms, mfu 0.99%
iter 1257: loss 0.1568, time 31.00ms, mfu 0.99%
iter 1258: loss 0.1535, time 25.27ms, mfu 1.00%
iter 1259: loss 0.1577, time 30.51ms, mfu 1.00%
iter 1260: loss 0.1559, time 30.02ms, mfu 0.99%
iter 1261: loss 0.1518, time 30.60ms, mfu 0.99%
iter 1262: loss 0.1459, time 27.52ms, mfu 1.00%
iter 1263: loss 0.1561, time 28.63ms, mfu 1.00%
iter 1264: loss 0.1556, time 29.59ms, mfu 1.00%
iter 1265: loss 0.1474, time 28.79ms, mfu 1.00%
iter 1266: loss 0.1576, time 27.69ms, mfu 1.00%
iter 1267: loss 0.1614, time 25.33ms, mfu 1.02%
iter 1268: loss 0.1514, time 32.08ms, mfu 1.00%
iter 1269: loss 0.1609, time 25.01ms, mfu 1.02%
iter 1270: loss 0.1691, time 25.03ms, mfu 1.03%
iter 1271: loss 0.1561, time 29.40ms, mfu 1.03%
iter 1272: loss 0.1685, time 26.55ms, mfu 1.04%
iter 1273: loss 0.1573, time 29.72ms, mfu 1.03%
iter 1274: loss 0.1575, time 29.18ms, mfu 1.03%
iter 1275: loss 0.1571, time 21.61ms, mfu 1.06%
iter 1276: loss 0.1510, time 24.08ms, mfu 1.07%
iter 1277: loss 0.1572, time 25.11ms, mfu 1.08%
iter 1278: loss 0.1462, time 34.46ms, mfu 1.06%
iter 1279: loss 0.1608, time 24.74ms, mfu 1.07%
iter 1280: loss 0.1426, time 28.15ms, mfu 1.06%
iter 1281: loss 0.1455, time 19.37ms, mfu 1.11%
iter 1282: loss 0.1481, time 31.63ms, mfu 1.09%
iter 1283: loss 0.1573, time 30.47ms, mfu 1.07%
iter 1284: loss 0.1578, time 26.37ms, mfu 1.08%
iter 1285: loss 0.1652, time 24.98ms, mfu 1.09%
iter 1286: loss 0.1483, time 32.44ms, mfu 1.07%
iter 1287: loss 0.1639, time 28.54ms, mfu 1.06%
iter 1288: loss 0.1637, time 27.04ms, mfu 1.06%
iter 1289: loss 0.1562, time 25.27ms, mfu 1.07%
iter 1290: loss 0.1685, time 32.10ms, mfu 1.05%
iter 1291: loss 0.1597, time 26.05ms, mfu 1.06%
iter 1292: loss 0.1624, time 23.76ms, mfu 1.08%
iter 1293: loss 0.1661, time 31.50ms, mfu 1.06%
iter 1294: loss 0.1535, time 25.03ms, mfu 1.07%
iter 1295: loss 0.1592, time 30.16ms, mfu 1.06%
iter 1296: loss 0.1524, time 25.85ms, mfu 1.07%
iter 1297: loss 0.1643, time 29.73ms, mfu 1.06%
iter 1298: loss 0.1549, time 29.14ms, mfu 1.05%
iter 1299: loss 0.1858, time 27.52ms, mfu 1.05%
iter 1300: loss 0.1653, time 26.42ms, mfu 1.06%
iter 1301: loss 0.1544, time 27.02ms, mfu 1.06%
iter 1302: loss 0.1624, time 27.03ms, mfu 1.06%
iter 1303: loss 0.1681, time 27.85ms, mfu 1.06%
iter 1304: loss 0.1507, time 27.92ms, mfu 1.06%
iter 1305: loss 0.1549, time 29.97ms, mfu 1.05%
iter 1306: loss 0.1514, time 25.49ms, mfu 1.06%
iter 1307: loss 0.1606, time 28.51ms, mfu 1.05%
iter 1308: loss 0.1607, time 26.91ms, mfu 1.05%
iter 1309: loss 0.1626, time 34.90ms, mfu 1.03%
iter 1310: loss 0.1665, time 20.39ms, mfu 1.07%
iter 1311: loss 0.1601, time 34.23ms, mfu 1.05%
iter 1312: loss 0.1604, time 25.14ms, mfu 1.06%
iter 1313: loss 0.1505, time 29.24ms, mfu 1.05%
iter 1314: loss 0.1568, time 31.59ms, mfu 1.04%
iter 1315: loss 0.1687, time 25.91ms, mfu 1.05%
iter 1316: loss 0.1556, time 25.21ms, mfu 1.06%
iter 1317: loss 0.1588, time 32.99ms, mfu 1.04%
iter 1318: loss 0.1468, time 22.37ms, mfu 1.07%
iter 1319: loss 0.1535, time 33.00ms, mfu 1.05%
iter 1320: loss 0.1509, time 24.23ms, mfu 1.06%
iter 1321: loss 0.1475, time 34.87ms, mfu 1.04%
iter 1322: loss 0.1593, time 29.88ms, mfu 1.03%
iter 1323: loss 0.1494, time 24.27ms, mfu 1.05%
iter 1324: loss 0.1744, time 30.00ms, mfu 1.04%
iter 1325: loss 0.1590, time 26.72ms, mfu 1.04%
iter 1326: loss 0.1550, time 33.31ms, mfu 1.03%
iter 1327: loss 0.1527, time 24.06ms, mfu 1.04%
iter 1328: loss 0.1505, time 25.03ms, mfu 1.06%
iter 1329: loss 0.1529, time 34.86ms, mfu 1.03%
iter 1330: loss 0.1572, time 26.17ms, mfu 1.04%
iter 1331: loss 0.1550, time 26.61ms, mfu 1.05%
iter 1332: loss 0.1456, time 26.96ms, mfu 1.05%
iter 1333: loss 0.1639, time 35.87ms, mfu 1.02%
iter 1334: loss 0.1562, time 36.67ms, mfu 1.00%
iter 1335: loss 0.1523, time 24.62ms, mfu 1.02%
iter 1336: loss 0.1481, time 29.92ms, mfu 1.01%
iter 1337: loss 0.1472, time 33.68ms, mfu 1.00%
iter 1338: loss 0.1614, time 30.00ms, mfu 1.00%
iter 1339: loss 0.1629, time 26.96ms, mfu 1.00%
iter 1340: loss 0.1428, time 32.56ms, mfu 0.99%
iter 1341: loss 0.1762, time 25.21ms, mfu 1.01%
