Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 36 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 3.16M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 3,220,480 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 899: loss 0.2914, time 31.66ms, mfu 1.04%
iter 900: loss 0.2694, time 25.43ms, mfu 1.05%
iter 901: loss 0.2963, time 24.18ms, mfu 1.07%
iter 902: loss 0.2651, time 34.66ms, mfu 1.04%
iter 903: loss 0.2757, time 30.94ms, mfu 1.03%
iter 904: loss 0.2853, time 31.05ms, mfu 1.02%
iter 905: loss 0.2822, time 30.34ms, mfu 1.02%
iter 906: loss 0.3152, time 27.56ms, mfu 1.02%
iter 907: loss 0.3117, time 26.73ms, mfu 1.03%
iter 908: loss 0.3336, time 37.30ms, mfu 1.00%
iter 909: loss 0.2743, time 24.66ms, mfu 1.02%
iter 910: loss 0.2804, time 33.07ms, mfu 1.01%
iter 911: loss 0.2754, time 23.95ms, mfu 1.03%
iter 912: loss 0.2678, time 32.47ms, mfu 1.01%
iter 913: loss 0.2765, time 32.54ms, mfu 1.00%
iter 914: loss 0.2734, time 24.53ms, mfu 1.02%
iter 915: loss 0.2815, time 32.84ms, mfu 1.00%
iter 916: loss 0.2659, time 25.77ms, mfu 1.02%
iter 917: loss 0.2679, time 31.16ms, mfu 1.01%
iter 918: loss 0.2726, time 25.57ms, mfu 1.02%
iter 919: loss 0.2703, time 32.69ms, mfu 1.01%
iter 920: loss 0.2604, time 25.76ms, mfu 1.02%
iter 921: loss 0.2625, time 39.01ms, mfu 0.99%
iter 922: loss 0.2686, time 17.03ms, mfu 1.06%
iter 923: loss 0.2759, time 32.62ms, mfu 1.05%
iter 924: loss 0.2594, time 25.30ms, mfu 1.06%
iter 925: loss 0.2651, time 33.08ms, mfu 1.04%
iter 926: loss 0.2526, time 24.42ms, mfu 1.05%
iter 927: loss 0.2575, time 24.76ms, mfu 1.06%
iter 928: loss 0.2764, time 24.53ms, mfu 1.08%
iter 929: loss 0.2572, time 36.12ms, mfu 1.05%
iter 930: loss 0.2715, time 27.99ms, mfu 1.05%
iter 931: loss 0.2560, time 26.11ms, mfu 1.05%
iter 932: loss 0.2545, time 32.71ms, mfu 1.04%
iter 933: loss 0.2799, time 24.15ms, mfu 1.05%
iter 934: loss 0.2637, time 32.79ms, mfu 1.04%
iter 935: loss 0.2758, time 30.08ms, mfu 1.03%
iter 936: loss 0.2797, time 27.22ms, mfu 1.03%
iter 937: loss 0.2620, time 24.66ms, mfu 1.05%
iter 938: loss 0.2624, time 40.95ms, mfu 1.01%
iter 939: loss 0.2704, time 26.55ms, mfu 1.02%
iter 940: loss 0.2729, time 25.41ms, mfu 1.03%
iter 941: loss 0.2602, time 32.04ms, mfu 1.02%
iter 942: loss 0.2598, time 24.91ms, mfu 1.03%
iter 943: loss 0.2717, time 24.48ms, mfu 1.05%
iter 944: loss 0.2653, time 33.76ms, mfu 1.03%
iter 945: loss 0.3131, time 23.97ms, mfu 1.05%
iter 946: loss 0.2837, time 34.88ms, mfu 1.03%
iter 947: loss 0.2676, time 27.06ms, mfu 1.03%
iter 948: loss 0.2676, time 28.13ms, mfu 1.03%
iter 949: loss 0.2700, time 23.21ms, mfu 1.05%
iter 950: loss 0.2795, time 28.59ms, mfu 1.05%
iter 951: loss 0.2935, time 32.28ms, mfu 1.03%
iter 952: loss 0.3115, time 29.10ms, mfu 1.03%
iter 953: loss 0.2757, time 26.66ms, mfu 1.04%
iter 954: loss 0.2646, time 33.33ms, mfu 1.02%
iter 955: loss 0.2703, time 34.18ms, mfu 1.00%
iter 956: loss 0.2640, time 24.91ms, mfu 1.02%
iter 957: loss 0.2658, time 28.33ms, mfu 1.02%
iter 958: loss 0.2646, time 31.09ms, mfu 1.01%
iter 959: loss 0.2645, time 31.21ms, mfu 1.00%
iter 960: loss 0.2593, time 21.19ms, mfu 1.04%
iter 961: loss 0.2654, time 33.23ms, mfu 1.02%
iter 962: loss 0.2624, time 24.05ms, mfu 1.04%
iter 963: loss 0.2622, time 32.96ms, mfu 1.02%
iter 964: loss 0.2660, time 28.12ms, mfu 1.03%
iter 965: loss 0.2500, time 26.45ms, mfu 1.03%
iter 966: loss 0.2650, time 29.24ms, mfu 1.03%
iter 967: loss 0.2582, time 29.57ms, mfu 1.02%
iter 968: loss 0.2571, time 31.82ms, mfu 1.01%
iter 969: loss 0.2630, time 24.05ms, mfu 1.03%
iter 970: loss 0.2570, time 24.93ms, mfu 1.04%
iter 971: loss 0.2576, time 36.80ms, mfu 1.02%
iter 972: loss 0.2546, time 28.22ms, mfu 1.02%
iter 973: loss 0.2547, time 28.02ms, mfu 1.02%
iter 974: loss 0.2555, time 22.19ms, mfu 1.05%
iter 975: loss 0.2499, time 33.25ms, mfu 1.03%
iter 976: loss 0.2522, time 33.25ms, mfu 1.02%
iter 977: loss 0.2495, time 22.55ms, mfu 1.04%
iter 978: loss 0.2458, time 28.84ms, mfu 1.04%
iter 979: loss 0.2483, time 28.15ms, mfu 1.04%
iter 980: loss 0.2451, time 26.71ms, mfu 1.04%
iter 981: loss 0.2529, time 30.23ms, mfu 1.03%
iter 982: loss 0.2536, time 27.15ms, mfu 1.04%
iter 983: loss 0.2630, time 28.33ms, mfu 1.04%
iter 984: loss 0.2525, time 29.64ms, mfu 1.03%
iter 985: loss 0.2445, time 26.10ms, mfu 1.04%
iter 986: loss 0.2572, time 25.21ms, mfu 1.05%
iter 987: loss 0.2555, time 32.17ms, mfu 1.04%
iter 988: loss 0.2723, time 25.25ms, mfu 1.05%
iter 989: loss 0.2618, time 31.28ms, mfu 1.03%
iter 990: loss 0.2406, time 30.62ms, mfu 1.03%
iter 991: loss 0.2641, time 27.12ms, mfu 1.03%
iter 992: loss 0.2525, time 26.83ms, mfu 1.04%
iter 993: loss 0.2530, time 33.76ms, mfu 1.02%
iter 994: loss 0.2766, time 23.38ms, mfu 1.04%
iter 995: loss 0.2624, time 33.68ms, mfu 1.02%
iter 996: loss 0.2800, time 25.32ms, mfu 1.03%
iter 997: loss 0.2716, time 36.24ms, mfu 1.01%
iter 998: loss 0.2827, time 19.21ms, mfu 1.06%
iter 999: loss 0.2707, time 33.17ms, mfu 1.04%
step 1000: train loss 0.2674, val loss 0.2664
saving checkpoint to out-addition-cot
iter 1000: loss 0.2617, time 454.62ms, mfu 0.94%
iter 1001: loss 0.2572, time 24.70ms, mfu 0.97%
iter 1002: loss 0.2417, time 33.18ms, mfu 0.96%
iter 1003: loss 0.2597, time 36.83ms, mfu 0.94%
iter 1004: loss 0.2641, time 24.80ms, mfu 0.96%
iter 1005: loss 0.2671, time 30.29ms, mfu 0.96%
iter 1006: loss 0.2409, time 28.49ms, mfu 0.97%
iter 1007: loss 0.2521, time 32.14ms, mfu 0.96%
iter 1008: loss 0.2564, time 23.75ms, mfu 0.99%
iter 1009: loss 0.2653, time 24.97ms, mfu 1.01%
iter 1010: loss 0.2473, time 31.98ms, mfu 1.00%
iter 1011: loss 0.2396, time 29.75ms, mfu 0.99%
iter 1012: loss 0.2472, time 32.85ms, mfu 0.98%
iter 1013: loss 0.2491, time 26.24ms, mfu 0.99%
iter 1014: loss 0.2554, time 22.83ms, mfu 1.02%
iter 1015: loss 0.2296, time 41.96ms, mfu 0.99%
iter 1016: loss 0.2469, time 41.45ms, mfu 0.96%
iter 1017: loss 0.2537, time 25.30ms, mfu 0.98%
iter 1018: loss 0.2316, time 29.10ms, mfu 0.98%
iter 1019: loss 0.2266, time 19.70ms, mfu 1.03%
iter 1020: loss 0.2271, time 41.66ms, mfu 1.00%
iter 1021: loss 0.2271, time 27.48ms, mfu 1.00%
iter 1022: loss 0.2403, time 27.27ms, mfu 1.01%
iter 1023: loss 0.2263, time 23.28ms, mfu 1.03%
iter 1024: loss 0.2212, time 29.71ms, mfu 1.03%
iter 1025: loss 0.2369, time 30.60ms, mfu 1.02%
iter 1026: loss 0.2328, time 30.72ms, mfu 1.01%
iter 1027: loss 0.2358, time 24.47ms, mfu 1.03%
iter 1028: loss 0.2324, time 32.23ms, mfu 1.02%
iter 1029: loss 0.2293, time 27.14ms, mfu 1.02%
iter 1030: loss 0.2195, time 24.03ms, mfu 1.04%
iter 1031: loss 0.2241, time 33.55ms, mfu 1.02%
iter 1032: loss 0.2131, time 31.52ms, mfu 1.01%
iter 1033: loss 0.2137, time 31.71ms, mfu 1.00%
iter 1034: loss 0.2196, time 25.88ms, mfu 1.01%
iter 1035: loss 0.2178, time 26.89ms, mfu 1.02%
iter 1036: loss 0.2036, time 26.19ms, mfu 1.03%
iter 1037: loss 0.2207, time 28.42ms, mfu 1.03%
iter 1038: loss 0.2157, time 29.80ms, mfu 1.02%
iter 1039: loss 0.2046, time 30.07ms, mfu 1.02%
iter 1040: loss 0.2109, time 25.15ms, mfu 1.03%
iter 1041: loss 0.1922, time 35.49ms, mfu 1.01%
iter 1042: loss 0.2141, time 19.98ms, mfu 1.05%
iter 1043: loss 0.2009, time 34.71ms, mfu 1.03%
iter 1044: loss 0.1992, time 29.34ms, mfu 1.03%
iter 1045: loss 0.2028, time 32.72ms, mfu 1.01%
iter 1046: loss 0.2264, time 27.31ms, mfu 1.02%
iter 1047: loss 0.2124, time 29.82ms, mfu 1.01%
iter 1048: loss 0.2019, time 25.70ms, mfu 1.02%
iter 1049: loss 0.2082, time 26.69ms, mfu 1.03%
iter 1050: loss 0.2094, time 31.09ms, mfu 1.02%
iter 1051: loss 0.1934, time 24.24ms, mfu 1.04%
iter 1052: loss 0.1993, time 24.49ms, mfu 1.05%
iter 1053: loss 0.2032, time 32.55ms, mfu 1.04%
iter 1054: loss 0.2072, time 33.50ms, mfu 1.02%
iter 1055: loss 0.1944, time 30.59ms, mfu 1.01%
iter 1056: loss 0.2063, time 25.45ms, mfu 1.03%
iter 1057: loss 0.2093, time 24.42ms, mfu 1.04%
iter 1058: loss 0.2098, time 30.81ms, mfu 1.03%
iter 1059: loss 0.2086, time 29.92ms, mfu 1.03%
iter 1060: loss 0.1957, time 30.71ms, mfu 1.02%
iter 1061: loss 0.2063, time 21.43ms, mfu 1.05%
iter 1062: loss 0.2095, time 36.80ms, mfu 1.02%
iter 1063: loss 0.2028, time 26.12ms, mfu 1.03%
iter 1064: loss 0.1983, time 27.05ms, mfu 1.04%
iter 1065: loss 0.1890, time 25.06ms, mfu 1.05%
iter 1066: loss 0.1992, time 28.71ms, mfu 1.05%
iter 1067: loss 0.1989, time 29.02ms, mfu 1.04%
iter 1068: loss 0.2009, time 29.03ms, mfu 1.04%
iter 1069: loss 0.1912, time 30.79ms, mfu 1.03%
iter 1070: loss 0.1946, time 27.96ms, mfu 1.03%
iter 1071: loss 0.1870, time 29.89ms, mfu 1.02%
iter 1072: loss 0.2058, time 26.41ms, mfu 1.03%
iter 1073: loss 0.1853, time 32.71ms, mfu 1.02%
iter 1074: loss 0.1907, time 29.63ms, mfu 1.01%
iter 1075: loss 0.1945, time 29.88ms, mfu 1.01%
iter 1076: loss 0.1920, time 23.59ms, mfu 1.03%
iter 1077: loss 0.1989, time 28.68ms, mfu 1.03%
iter 1078: loss 0.1884, time 28.16ms, mfu 1.03%
iter 1079: loss 0.1930, time 25.55ms, mfu 1.04%
iter 1080: loss 0.1853, time 28.26ms, mfu 1.04%
iter 1081: loss 0.1842, time 26.07ms, mfu 1.05%
iter 1082: loss 0.1836, time 26.97ms, mfu 1.05%
iter 1083: loss 0.1954, time 24.46ms, mfu 1.06%
iter 1084: loss 0.1861, time 31.38ms, mfu 1.05%
iter 1085: loss 0.1848, time 24.94ms, mfu 1.06%
iter 1086: loss 0.1775, time 32.01ms, mfu 1.04%
iter 1087: loss 0.1985, time 26.73ms, mfu 1.05%
iter 1088: loss 0.1776, time 30.26ms, mfu 1.04%
iter 1089: loss 0.1827, time 25.70ms, mfu 1.05%
iter 1090: loss 0.1868, time 31.72ms, mfu 1.03%
iter 1091: loss 0.1737, time 25.47ms, mfu 1.05%
iter 1092: loss 0.1817, time 33.23ms, mfu 1.03%
iter 1093: loss 0.1724, time 29.92ms, mfu 1.02%
iter 1094: loss 0.1744, time 31.11ms, mfu 1.01%
iter 1095: loss 0.1689, time 21.19ms, mfu 1.05%
iter 1096: loss 0.1704, time 36.18ms, mfu 1.02%
iter 1097: loss 0.1804, time 26.79ms, mfu 1.03%
iter 1098: loss 0.1889, time 23.36ms, mfu 1.05%
iter 1099: loss 0.1750, time 32.93ms, mfu 1.03%
iter 1100: loss 0.1989, time 32.65ms, mfu 1.02%
iter 1101: loss 0.1873, time 23.87ms, mfu 1.04%
iter 1102: loss 0.1770, time 26.57ms, mfu 1.04%
iter 1103: loss 0.1721, time 35.87ms, mfu 1.02%
iter 1104: loss 0.1765, time 20.54ms, mfu 1.06%
iter 1105: loss 0.1779, time 31.27ms, mfu 1.05%
iter 1106: loss 0.1781, time 31.77ms, mfu 1.03%
iter 1107: loss 0.1725, time 26.06ms, mfu 1.04%
iter 1108: loss 0.1693, time 23.97ms, mfu 1.06%
iter 1109: loss 0.1871, time 39.81ms, mfu 1.02%
iter 1110: loss 0.1887, time 25.04ms, mfu 1.04%
iter 1111: loss 0.1822, time 24.69ms, mfu 1.05%
iter 1112: loss 0.1728, time 33.54ms, mfu 1.03%
iter 1113: loss 0.1750, time 31.75ms, mfu 1.02%
iter 1114: loss 0.1773, time 23.99ms, mfu 1.04%
iter 1115: loss 0.1694, time 24.59ms, mfu 1.05%
iter 1116: loss 0.1671, time 33.16ms, mfu 1.04%
iter 1117: loss 0.1704, time 30.99ms, mfu 1.03%
iter 1118: loss 0.1674, time 28.02ms, mfu 1.03%
iter 1119: loss 0.1681, time 32.17ms, mfu 1.01%
iter 1120: loss 0.1682, time 30.91ms, mfu 1.01%
iter 1121: loss 0.1714, time 33.29ms, mfu 0.99%
iter 1122: loss 0.1676, time 25.31ms, mfu 1.01%
iter 1123: loss 0.1617, time 24.50ms, mfu 1.03%
iter 1124: loss 0.1710, time 31.78ms, mfu 1.01%
iter 1125: loss 0.1686, time 31.34ms, mfu 1.01%
iter 1126: loss 0.1791, time 26.22ms, mfu 1.02%
iter 1127: loss 0.1669, time 24.24ms, mfu 1.03%
iter 1128: loss 0.1636, time 28.83ms, mfu 1.03%
iter 1129: loss 0.1701, time 27.22ms, mfu 1.03%
iter 1130: loss 0.1678, time 32.05ms, mfu 1.02%
iter 1131: loss 0.1849, time 29.38ms, mfu 1.02%
iter 1132: loss 0.1713, time 22.82ms, mfu 1.04%
iter 1133: loss 0.1794, time 33.70ms, mfu 1.02%
iter 1134: loss 0.1749, time 35.82ms, mfu 1.00%
iter 1135: loss 0.1822, time 24.82ms, mfu 1.02%
iter 1136: loss 0.1691, time 25.40ms, mfu 1.03%
iter 1137: loss 0.1797, time 25.19ms, mfu 1.04%
iter 1138: loss 0.1806, time 29.47ms, mfu 1.04%
iter 1139: loss 0.1807, time 26.84ms, mfu 1.04%
iter 1140: loss 0.1857, time 24.66ms, mfu 1.06%
iter 1141: loss 0.1647, time 32.70ms, mfu 1.04%
iter 1142: loss 0.2042, time 28.46ms, mfu 1.04%
iter 1143: loss 0.1722, time 30.13ms, mfu 1.03%
iter 1144: loss 0.2378, time 32.20ms, mfu 1.02%
iter 1145: loss 0.1956, time 24.74ms, mfu 1.03%
iter 1146: loss 0.1826, time 29.62ms, mfu 1.03%
iter 1147: loss 0.1921, time 29.95ms, mfu 1.02%
iter 1148: loss 0.1906, time 29.16ms, mfu 1.02%
iter 1149: loss 0.1921, time 26.90ms, mfu 1.02%
iter 1150: loss 0.1704, time 29.16ms, mfu 1.02%
iter 1151: loss 0.1779, time 33.23ms, mfu 1.01%
iter 1152: loss 0.1802, time 28.64ms, mfu 1.01%
iter 1153: loss 0.1776, time 21.21ms, mfu 1.04%
iter 1154: loss 0.1691, time 34.80ms, mfu 1.02%
iter 1155: loss 0.1872, time 30.60ms, mfu 1.01%
iter 1156: loss 0.1720, time 23.09ms, mfu 1.04%
iter 1157: loss 0.1884, time 31.05ms, mfu 1.03%
iter 1158: loss 0.1688, time 27.02ms, mfu 1.03%
iter 1159: loss 0.1722, time 32.58ms, mfu 1.02%
iter 1160: loss 0.1821, time 50.63ms, mfu 0.97%
iter 1161: loss 0.1694, time 25.57ms, mfu 0.99%
iter 1162: loss 0.1760, time 24.09ms, mfu 1.01%
iter 1163: loss 0.1752, time 28.62ms, mfu 1.01%
iter 1164: loss 0.1763, time 23.84ms, mfu 1.03%
iter 1165: loss 0.1657, time 28.90ms, mfu 1.03%
iter 1166: loss 0.1667, time 27.66ms, mfu 1.03%
iter 1167: loss 0.1569, time 33.17ms, mfu 1.02%
iter 1168: loss 0.1596, time 20.29ms, mfu 1.06%
iter 1169: loss 0.1753, time 30.80ms, mfu 1.05%
iter 1170: loss 0.1717, time 24.75ms, mfu 1.06%
iter 1171: loss 0.1649, time 24.52ms, mfu 1.07%
iter 1172: loss 0.1616, time 31.32ms, mfu 1.06%
iter 1173: loss 0.1590, time 25.60ms, mfu 1.06%
iter 1174: loss 0.1530, time 24.45ms, mfu 1.08%
iter 1175: loss 0.1726, time 32.16ms, mfu 1.06%
iter 1176: loss 0.1691, time 30.40ms, mfu 1.05%
iter 1177: loss 0.1722, time 27.11ms, mfu 1.05%
iter 1178: loss 0.1697, time 25.10ms, mfu 1.06%
iter 1179: loss 0.1599, time 24.35ms, mfu 1.07%
iter 1180: loss 0.1781, time 34.03ms, mfu 1.05%
iter 1181: loss 0.1672, time 22.13ms, mfu 1.08%
iter 1182: loss 0.1580, time 27.71ms, mfu 1.07%
iter 1183: loss 0.1606, time 23.10ms, mfu 1.09%
iter 1184: loss 0.1762, time 37.10ms, mfu 1.06%
iter 1185: loss 0.1739, time 35.68ms, mfu 1.04%
iter 1186: loss 0.1634, time 24.51ms, mfu 1.05%
iter 1187: loss 0.1577, time 32.50ms, mfu 1.04%
iter 1188: loss 0.1615, time 29.17ms, mfu 1.03%
iter 1189: loss 0.1553, time 23.43ms, mfu 1.05%
iter 1190: loss 0.1587, time 28.79ms, mfu 1.05%
iter 1191: loss 0.1662, time 28.52ms, mfu 1.04%
iter 1192: loss 0.1683, time 28.58ms, mfu 1.04%
iter 1193: loss 0.1615, time 28.11ms, mfu 1.04%
iter 1194: loss 0.1697, time 29.88ms, mfu 1.03%
iter 1195: loss 0.1617, time 31.23ms, mfu 1.02%
iter 1196: loss 0.1647, time 25.66ms, mfu 1.03%
iter 1197: loss 0.1581, time 33.08ms, mfu 1.02%
iter 1198: loss 0.1620, time 30.47ms, mfu 1.01%
iter 1199: loss 0.1695, time 25.37ms, mfu 1.02%
iter 1200: loss 0.1608, time 25.78ms, mfu 1.03%
iter 1201: loss 0.1590, time 26.24ms, mfu 1.04%
iter 1202: loss 0.1489, time 35.18ms, mfu 1.02%
iter 1203: loss 0.1714, time 27.18ms, mfu 1.02%
iter 1204: loss 0.1590, time 32.58ms, mfu 1.01%
iter 1205: loss 0.1716, time 30.63ms, mfu 1.00%
iter 1206: loss 0.1606, time 29.43ms, mfu 1.00%
iter 1207: loss 0.1816, time 21.66ms, mfu 1.04%
iter 1208: loss 0.1661, time 32.29ms, mfu 1.02%
iter 1209: loss 0.1719, time 25.47ms, mfu 1.03%
iter 1210: loss 0.1725, time 31.14ms, mfu 1.02%
iter 1211: loss 0.1780, time 28.90ms, mfu 1.02%
iter 1212: loss 0.1710, time 29.40ms, mfu 1.02%
iter 1213: loss 0.1893, time 25.77ms, mfu 1.03%
iter 1214: loss 0.2282, time 33.21ms, mfu 1.01%
iter 1215: loss 0.1894, time 30.19ms, mfu 1.01%
iter 1216: loss 0.1702, time 24.75ms, mfu 1.02%
iter 1217: loss 0.1715, time 24.92ms, mfu 1.04%
iter 1218: loss 0.1785, time 32.51ms, mfu 1.02%
iter 1219: loss 0.1614, time 24.82ms, mfu 1.04%
iter 1220: loss 0.1634, time 29.68ms, mfu 1.03%
iter 1221: loss 0.1673, time 24.67ms, mfu 1.05%
iter 1222: loss 0.1736, time 32.00ms, mfu 1.03%
iter 1223: loss 0.1729, time 34.14ms, mfu 1.01%
iter 1224: loss 0.1631, time 29.94ms, mfu 1.01%
iter 1225: loss 0.1590, time 25.07ms, mfu 1.02%
iter 1226: loss 0.1560, time 32.57ms, mfu 1.01%
iter 1227: loss 0.1615, time 30.96ms, mfu 1.00%
iter 1228: loss 0.1621, time 24.57ms, mfu 1.02%
iter 1229: loss 0.1606, time 24.03ms, mfu 1.04%
iter 1230: loss 0.1557, time 33.61ms, mfu 1.02%
iter 1231: loss 0.1602, time 31.87ms, mfu 1.01%
iter 1232: loss 0.1640, time 24.81ms, mfu 1.03%
iter 1233: loss 0.1601, time 30.46ms, mfu 1.02%
iter 1234: loss 0.1550, time 26.62ms, mfu 1.03%
iter 1235: loss 0.1562, time 27.75ms, mfu 1.03%
iter 1236: loss 0.1627, time 28.35ms, mfu 1.03%
iter 1237: loss 0.1651, time 32.23ms, mfu 1.01%
iter 1238: loss 0.1589, time 26.02ms, mfu 1.02%
iter 1239: loss 0.1755, time 24.24ms, mfu 1.04%
iter 1240: loss 0.1628, time 35.60ms, mfu 1.02%
iter 1241: loss 0.1677, time 22.62ms, mfu 1.05%
iter 1242: loss 0.1548, time 31.17ms, mfu 1.03%
iter 1243: loss 0.1597, time 26.26ms, mfu 1.04%
iter 1244: loss 0.1629, time 31.63ms, mfu 1.03%
iter 1245: loss 0.1853, time 24.71ms, mfu 1.04%
iter 1246: loss 0.1892, time 23.53ms, mfu 1.06%
iter 1247: loss 0.1629, time 32.54ms, mfu 1.04%
iter 1248: loss 0.1697, time 30.35ms, mfu 1.04%
iter 1249: loss 0.1633, time 27.33ms, mfu 1.04%
step 1250: train loss 0.1629, val loss 0.1643
saving checkpoint to out-addition-cot
iter 1250: loss 0.1600, time 463.01ms, mfu 0.94%
iter 1251: loss 0.1564, time 25.29ms, mfu 0.96%
iter 1252: loss 0.1594, time 29.56ms, mfu 0.96%
iter 1253: loss 0.1530, time 27.92ms, mfu 0.97%
iter 1254: loss 0.1650, time 27.37ms, mfu 0.98%
iter 1255: loss 0.1613, time 25.37ms, mfu 1.00%
iter 1256: loss 0.1506, time 22.91ms, mfu 1.02%
iter 1257: loss 0.1622, time 33.85ms, mfu 1.01%
iter 1258: loss 0.1597, time 28.93ms, mfu 1.01%
iter 1259: loss 0.1603, time 28.03ms, mfu 1.01%
iter 1260: loss 0.1660, time 24.83ms, mfu 1.02%
iter 1261: loss 0.1566, time 30.79ms, mfu 1.02%
iter 1262: loss 0.1467, time 29.25ms, mfu 1.01%
iter 1263: loss 0.1560, time 29.28ms, mfu 1.01%
iter 1264: loss 0.1629, time 26.48ms, mfu 1.02%
iter 1265: loss 0.1622, time 31.78ms, mfu 1.01%
iter 1266: loss 0.1538, time 29.53ms, mfu 1.01%
iter 1267: loss 0.1639, time 29.30ms, mfu 1.00%
iter 1268: loss 0.1531, time 28.10ms, mfu 1.01%
iter 1269: loss 0.1685, time 20.22ms, mfu 1.05%
iter 1270: loss 0.1605, time 29.33ms, mfu 1.04%
iter 1271: loss 0.1535, time 30.16ms, mfu 1.04%
iter 1272: loss 0.1553, time 26.88ms, mfu 1.04%
iter 1273: loss 0.1654, time 24.78ms, mfu 1.05%
iter 1274: loss 0.1492, time 24.67ms, mfu 1.07%
iter 1275: loss 0.1550, time 23.75ms, mfu 1.08%
iter 1276: loss 0.1595, time 32.13ms, mfu 1.06%
iter 1277: loss 0.1668, time 25.04ms, mfu 1.07%
iter 1278: loss 0.1532, time 24.41ms, mfu 1.08%
iter 1279: loss 0.1712, time 32.27ms, mfu 1.07%
iter 1280: loss 0.1441, time 34.95ms, mfu 1.04%
iter 1281: loss 0.1621, time 78.33ms, mfu 0.97%
iter 1282: loss 0.1569, time 36.37ms, mfu 0.96%
iter 1283: loss 0.1521, time 20.36ms, mfu 1.00%
iter 1284: loss 0.1679, time 33.31ms, mfu 0.99%
iter 1285: loss 0.1630, time 27.03ms, mfu 1.00%
iter 1286: loss 0.1451, time 27.12ms, mfu 1.01%
iter 1287: loss 0.1567, time 20.89ms, mfu 1.04%
iter 1288: loss 0.1569, time 33.54ms, mfu 1.03%
iter 1289: loss 0.1639, time 24.50ms, mfu 1.04%
iter 1290: loss 0.1548, time 36.44ms, mfu 1.02%
iter 1291: loss 0.1573, time 19.85ms, mfu 1.06%
iter 1292: loss 0.1522, time 25.83ms, mfu 1.07%
iter 1293: loss 0.1616, time 32.59ms, mfu 1.05%
iter 1294: loss 0.1583, time 25.98ms, mfu 1.06%
iter 1295: loss 0.1578, time 30.31ms, mfu 1.05%
iter 1296: loss 0.1714, time 25.66ms, mfu 1.05%
iter 1297: loss 0.1589, time 28.18ms, mfu 1.05%
iter 1298: loss 0.1594, time 28.80ms, mfu 1.05%
iter 1299: loss 0.1669, time 28.10ms, mfu 1.05%
iter 1300: loss 0.1544, time 24.07ms, mfu 1.06%
iter 1301: loss 0.1528, time 28.20ms, mfu 1.06%
iter 1302: loss 0.1641, time 26.08ms, mfu 1.06%
iter 1303: loss 0.1657, time 32.32ms, mfu 1.05%
iter 1304: loss 0.1522, time 23.77ms, mfu 1.06%
iter 1305: loss 0.1530, time 33.74ms, mfu 1.04%
iter 1306: loss 0.1619, time 33.73ms, mfu 1.03%
iter 1307: loss 0.1673, time 24.46ms, mfu 1.04%
iter 1308: loss 0.1702, time 22.52ms, mfu 1.07%
iter 1309: loss 0.1692, time 31.30ms, mfu 1.05%
iter 1310: loss 0.1645, time 25.76ms, mfu 1.06%
iter 1311: loss 0.1682, time 24.65ms, mfu 1.07%
iter 1312: loss 0.1582, time 35.87ms, mfu 1.05%
iter 1313: loss 0.1571, time 20.84ms, mfu 1.08%
iter 1314: loss 0.1472, time 32.74ms, mfu 1.06%
iter 1315: loss 0.1603, time 23.25ms, mfu 1.08%
iter 1316: loss 0.1536, time 32.09ms, mfu 1.06%
iter 1317: loss 0.1685, time 25.43ms, mfu 1.07%
iter 1318: loss 0.1516, time 31.66ms, mfu 1.05%
iter 1319: loss 0.1527, time 28.27ms, mfu 1.05%
iter 1320: loss 0.1471, time 27.31ms, mfu 1.05%
iter 1321: loss 0.1529, time 26.30ms, mfu 1.06%
iter 1322: loss 0.1531, time 25.25ms, mfu 1.07%
iter 1323: loss 0.1621, time 31.41ms, mfu 1.05%
iter 1324: loss 0.1592, time 24.47ms, mfu 1.07%
iter 1325: loss 0.1670, time 26.58ms, mfu 1.07%
iter 1326: loss 0.1577, time 30.24ms, mfu 1.06%
iter 1327: loss 0.1560, time 32.33ms, mfu 1.04%
iter 1328: loss 0.1646, time 24.84ms, mfu 1.05%
iter 1329: loss 0.1622, time 33.31ms, mfu 1.04%
iter 1330: loss 0.1664, time 23.89ms, mfu 1.05%
iter 1331: loss 0.1577, time 32.09ms, mfu 1.04%
iter 1332: loss 0.1559, time 25.28ms, mfu 1.05%
iter 1333: loss 0.1609, time 26.12ms, mfu 1.06%
iter 1334: loss 0.1728, time 29.12ms, mfu 1.05%
iter 1335: loss 0.1502, time 25.16ms, mfu 1.06%
iter 1336: loss 0.1595, time 32.36ms, mfu 1.04%
iter 1337: loss 0.1572, time 26.84ms, mfu 1.05%
iter 1338: loss 0.1642, time 24.05ms, mfu 1.06%
iter 1339: loss 0.1516, time 32.55ms, mfu 1.05%
iter 1340: loss 0.1607, time 22.64ms, mfu 1.07%
iter 1341: loss 0.1683, time 24.08ms, mfu 1.08%
