Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 898: loss 0.5294, time 140.82ms, mfu 0.92%
iter 899: loss 0.5304, time 136.49ms, mfu 0.93%
iter 900: loss 0.5358, time 141.66ms, mfu 0.93%
iter 901: loss 0.5300, time 142.90ms, mfu 0.93%
iter 902: loss 0.5262, time 139.99ms, mfu 0.93%
iter 903: loss 0.5345, time 139.90ms, mfu 0.93%
iter 904: loss 0.5218, time 139.14ms, mfu 0.93%
iter 905: loss 0.5187, time 143.84ms, mfu 0.93%
iter 906: loss 0.5292, time 126.82ms, mfu 0.94%
iter 907: loss 0.5212, time 147.30ms, mfu 0.93%
iter 908: loss 0.5067, time 146.88ms, mfu 0.93%
iter 909: loss 0.5145, time 142.94ms, mfu 0.92%
iter 910: loss 0.5149, time 145.14ms, mfu 0.92%
iter 911: loss 0.5287, time 145.86ms, mfu 0.92%
iter 912: loss 0.5147, time 145.75ms, mfu 0.92%
iter 913: loss 0.5165, time 142.89ms, mfu 0.92%
iter 914: loss 0.5208, time 141.95ms, mfu 0.92%
iter 915: loss 0.5069, time 141.02ms, mfu 0.92%
iter 916: loss 0.5156, time 147.60ms, mfu 0.91%
iter 917: loss 0.5082, time 138.36ms, mfu 0.92%
iter 918: loss 0.5030, time 143.59ms, mfu 0.92%
iter 919: loss 0.5224, time 138.27ms, mfu 0.92%
iter 920: loss 0.5055, time 138.58ms, mfu 0.92%
iter 921: loss 0.5281, time 136.95ms, mfu 0.92%
iter 922: loss 0.5096, time 140.11ms, mfu 0.92%
iter 923: loss 0.5048, time 145.41ms, mfu 0.92%
iter 924: loss 0.5317, time 137.15ms, mfu 0.92%
iter 925: loss 0.5125, time 139.94ms, mfu 0.92%
iter 926: loss 0.5280, time 140.83ms, mfu 0.92%
iter 927: loss 0.5272, time 139.78ms, mfu 0.93%
iter 928: loss 0.5129, time 139.50ms, mfu 0.93%
iter 929: loss 0.5150, time 139.85ms, mfu 0.93%
iter 930: loss 0.5146, time 140.66ms, mfu 0.93%
iter 931: loss 0.5213, time 134.89ms, mfu 0.93%
iter 932: loss 0.5129, time 136.94ms, mfu 0.93%
iter 933: loss 0.4980, time 141.82ms, mfu 0.93%
iter 934: loss 0.5115, time 139.62ms, mfu 0.93%
iter 935: loss 0.5066, time 135.28ms, mfu 0.93%
iter 936: loss 0.5050, time 141.42ms, mfu 0.93%
iter 937: loss 0.5048, time 143.13ms, mfu 0.93%
iter 938: loss 0.5127, time 142.00ms, mfu 0.93%
iter 939: loss 0.5288, time 135.97ms, mfu 0.93%
iter 940: loss 0.5006, time 141.84ms, mfu 0.93%
iter 941: loss 0.5145, time 135.90ms, mfu 0.93%
iter 942: loss 0.4980, time 150.54ms, mfu 0.93%
iter 943: loss 0.4885, time 139.74ms, mfu 0.93%
iter 944: loss 0.4989, time 144.75ms, mfu 0.92%
iter 945: loss 0.4929, time 134.59ms, mfu 0.93%
iter 946: loss 0.5007, time 147.88ms, mfu 0.92%
iter 947: loss 0.4926, time 154.12ms, mfu 0.92%
iter 948: loss 0.4974, time 152.42ms, mfu 0.91%
iter 949: loss 0.5132, time 152.01ms, mfu 0.90%
iter 950: loss 0.5039, time 153.42ms, mfu 0.90%
iter 951: loss 0.5028, time 151.91ms, mfu 0.90%
iter 952: loss 0.5006, time 151.01ms, mfu 0.89%
iter 953: loss 0.4941, time 154.57ms, mfu 0.89%
iter 954: loss 0.4859, time 148.46ms, mfu 0.89%
iter 955: loss 0.4927, time 147.98ms, mfu 0.89%
iter 956: loss 0.4879, time 153.65ms, mfu 0.88%
iter 957: loss 0.4891, time 144.85ms, mfu 0.88%
iter 958: loss 0.4907, time 143.96ms, mfu 0.89%
iter 959: loss 0.4956, time 148.09ms, mfu 0.88%
iter 960: loss 0.5029, time 141.56ms, mfu 0.89%
iter 961: loss 0.5103, time 144.81ms, mfu 0.89%
iter 962: loss 0.4805, time 149.70ms, mfu 0.89%
iter 963: loss 0.5174, time 143.00ms, mfu 0.89%
iter 964: loss 0.5022, time 141.81ms, mfu 0.89%
iter 965: loss 0.4973, time 141.80ms, mfu 0.90%
iter 966: loss 0.4949, time 144.11ms, mfu 0.90%
iter 967: loss 0.5061, time 141.34ms, mfu 0.90%
iter 968: loss 0.5026, time 146.75ms, mfu 0.90%
iter 969: loss 0.4962, time 141.86ms, mfu 0.90%
iter 970: loss 0.4821, time 135.99ms, mfu 0.91%
iter 971: loss 0.4953, time 144.92ms, mfu 0.90%
iter 972: loss 0.4772, time 142.24ms, mfu 0.91%
iter 973: loss 0.4784, time 139.01ms, mfu 0.91%
iter 974: loss 0.4786, time 140.49ms, mfu 0.91%
iter 975: loss 0.4961, time 140.62ms, mfu 0.91%
iter 976: loss 0.4718, time 141.67ms, mfu 0.91%
iter 977: loss 0.4901, time 138.44ms, mfu 0.92%
iter 978: loss 0.4762, time 154.27ms, mfu 0.91%
iter 979: loss 0.4816, time 137.81ms, mfu 0.91%
iter 980: loss 0.4715, time 143.02ms, mfu 0.91%
iter 981: loss 0.4745, time 144.79ms, mfu 0.91%
iter 982: loss 0.4808, time 140.13ms, mfu 0.91%
iter 983: loss 0.4698, time 156.77ms, mfu 0.90%
iter 984: loss 0.4739, time 146.72ms, mfu 0.90%
iter 985: loss 0.4762, time 146.10ms, mfu 0.90%
iter 986: loss 0.4856, time 140.28ms, mfu 0.90%
iter 987: loss 0.4660, time 139.31ms, mfu 0.91%
iter 988: loss 0.4659, time 149.34ms, mfu 0.90%
iter 989: loss 0.4733, time 146.38ms, mfu 0.90%
iter 990: loss 0.4582, time 144.86ms, mfu 0.90%
iter 991: loss 0.4739, time 144.41ms, mfu 0.90%
iter 992: loss 0.4688, time 134.56ms, mfu 0.91%
iter 993: loss 0.4654, time 139.27ms, mfu 0.91%
iter 994: loss 0.4710, time 148.22ms, mfu 0.91%
iter 995: loss 0.4683, time 147.59ms, mfu 0.91%
iter 996: loss 0.4654, time 145.13ms, mfu 0.90%
iter 997: loss 0.4496, time 141.21ms, mfu 0.91%
iter 998: loss 0.4778, time 140.41ms, mfu 0.91%
iter 999: loss 0.4657, time 143.07ms, mfu 0.91%
step 1000: train loss 0.4710, val loss 0.4763
saving checkpoint to out-addition-cot
iter 1000: loss 0.4671, time 2690.87ms, mfu 0.82%
iter 1001: loss 0.4844, time 127.03ms, mfu 0.84%
iter 1002: loss 0.4560, time 119.68ms, mfu 0.87%
iter 1003: loss 0.4510, time 128.93ms, mfu 0.88%
iter 1004: loss 0.4651, time 126.86ms, mfu 0.90%
iter 1005: loss 0.4499, time 128.93ms, mfu 0.91%
iter 1006: loss 0.4547, time 125.85ms, mfu 0.92%
iter 1007: loss 0.4536, time 130.41ms, mfu 0.93%
iter 1008: loss 0.4622, time 132.53ms, mfu 0.93%
iter 1009: loss 0.4553, time 147.40ms, mfu 0.93%
iter 1010: loss 0.4577, time 137.49ms, mfu 0.93%
iter 1011: loss 0.4477, time 153.42ms, mfu 0.92%
iter 1012: loss 0.4577, time 156.83ms, mfu 0.91%
iter 1013: loss 0.4481, time 152.21ms, mfu 0.91%
iter 1014: loss 0.4382, time 156.59ms, mfu 0.90%
iter 1015: loss 0.4441, time 164.46ms, mfu 0.89%
iter 1016: loss 0.4496, time 153.39ms, mfu 0.89%
iter 1017: loss 0.4477, time 150.42ms, mfu 0.88%
iter 1018: loss 0.4471, time 163.13ms, mfu 0.87%
iter 1019: loss 0.4532, time 148.15ms, mfu 0.88%
iter 1020: loss 0.4482, time 150.81ms, mfu 0.87%
iter 1021: loss 0.4480, time 152.11ms, mfu 0.87%
iter 1022: loss 0.4582, time 158.24ms, mfu 0.87%
iter 1023: loss 0.4485, time 146.53ms, mfu 0.87%
iter 1024: loss 0.4416, time 140.12ms, mfu 0.88%
iter 1025: loss 0.4379, time 158.64ms, mfu 0.87%
iter 1026: loss 0.4341, time 148.38ms, mfu 0.87%
iter 1027: loss 0.4356, time 150.24ms, mfu 0.87%
iter 1028: loss 0.4578, time 146.79ms, mfu 0.87%
iter 1029: loss 0.4544, time 150.77ms, mfu 0.87%
iter 1030: loss 0.4889, time 144.77ms, mfu 0.87%
iter 1031: loss 0.4572, time 144.99ms, mfu 0.88%
iter 1032: loss 0.4438, time 142.42ms, mfu 0.88%
iter 1033: loss 0.4328, time 153.02ms, mfu 0.88%
iter 1034: loss 0.4534, time 147.66ms, mfu 0.88%
iter 1035: loss 0.4365, time 144.46ms, mfu 0.88%
iter 1036: loss 0.4410, time 148.64ms, mfu 0.88%
iter 1037: loss 0.4508, time 158.60ms, mfu 0.87%
iter 1038: loss 0.4282, time 135.57ms, mfu 0.88%
iter 1039: loss 0.4353, time 143.19ms, mfu 0.89%
iter 1040: loss 0.4393, time 142.47ms, mfu 0.89%
iter 1041: loss 0.4486, time 143.82ms, mfu 0.89%
iter 1042: loss 0.4419, time 146.89ms, mfu 0.89%
iter 1043: loss 0.4361, time 140.09ms, mfu 0.89%
iter 1044: loss 0.4335, time 147.89ms, mfu 0.89%
iter 1045: loss 0.4449, time 141.04ms, mfu 0.90%
iter 1046: loss 0.4329, time 148.21ms, mfu 0.89%
iter 1047: loss 0.4328, time 135.11ms, mfu 0.90%
iter 1048: loss 0.4298, time 151.18ms, mfu 0.90%
iter 1049: loss 0.4298, time 142.75ms, mfu 0.90%
iter 1050: loss 0.4192, time 154.82ms, mfu 0.89%
iter 1051: loss 0.4274, time 146.18ms, mfu 0.89%
iter 1052: loss 0.4233, time 141.45ms, mfu 0.90%
iter 1053: loss 0.4318, time 150.70ms, mfu 0.89%
iter 1054: loss 0.4165, time 142.13ms, mfu 0.89%
iter 1055: loss 0.4174, time 145.64ms, mfu 0.89%
iter 1056: loss 0.4132, time 152.96ms, mfu 0.89%
iter 1057: loss 0.4033, time 145.77ms, mfu 0.89%
iter 1058: loss 0.4059, time 134.20ms, mfu 0.90%
iter 1059: loss 0.4244, time 146.16ms, mfu 0.90%
iter 1060: loss 0.4110, time 144.27ms, mfu 0.90%
iter 1061: loss 0.4220, time 144.53ms, mfu 0.90%
iter 1062: loss 0.4155, time 147.23ms, mfu 0.90%
iter 1063: loss 0.4143, time 141.88ms, mfu 0.90%
iter 1064: loss 0.4243, time 136.26ms, mfu 0.91%
iter 1065: loss 0.4135, time 146.16ms, mfu 0.90%
iter 1066: loss 0.4149, time 142.81ms, mfu 0.90%
iter 1067: loss 0.4078, time 146.28ms, mfu 0.90%
iter 1068: loss 0.3995, time 150.53ms, mfu 0.90%
iter 1069: loss 0.4069, time 138.60ms, mfu 0.90%
iter 1070: loss 0.4140, time 142.60ms, mfu 0.90%
iter 1071: loss 0.4112, time 141.38ms, mfu 0.91%
iter 1072: loss 0.4023, time 143.92ms, mfu 0.91%
iter 1073: loss 0.3912, time 144.17ms, mfu 0.91%
iter 1074: loss 0.3984, time 142.16ms, mfu 0.91%
iter 1075: loss 0.4026, time 142.09ms, mfu 0.91%
iter 1076: loss 0.3939, time 140.19ms, mfu 0.91%
iter 1077: loss 0.3935, time 146.57ms, mfu 0.91%
iter 1078: loss 0.3972, time 144.68ms, mfu 0.91%
iter 1079: loss 0.3900, time 149.37ms, mfu 0.90%
iter 1080: loss 0.4054, time 139.70ms, mfu 0.91%
iter 1081: loss 0.4007, time 145.10ms, mfu 0.91%
iter 1082: loss 0.4076, time 137.85ms, mfu 0.91%
iter 1083: loss 0.3889, time 147.97ms, mfu 0.91%
iter 1084: loss 0.4103, time 148.15ms, mfu 0.90%
iter 1085: loss 0.3966, time 147.00ms, mfu 0.90%
iter 1086: loss 0.4038, time 143.61ms, mfu 0.90%
iter 1087: loss 0.3884, time 144.44ms, mfu 0.90%
iter 1088: loss 0.3977, time 140.40ms, mfu 0.91%
iter 1089: loss 0.3884, time 145.80ms, mfu 0.90%
iter 1090: loss 0.3989, time 144.70ms, mfu 0.90%
iter 1091: loss 0.3932, time 146.66ms, mfu 0.90%
iter 1092: loss 0.3904, time 136.39ms, mfu 0.91%
iter 1093: loss 0.3823, time 142.81ms, mfu 0.91%
iter 1094: loss 0.3885, time 145.03ms, mfu 0.91%
iter 1095: loss 0.3954, time 136.62ms, mfu 0.91%
iter 1096: loss 0.3938, time 149.48ms, mfu 0.91%
iter 1097: loss 0.4028, time 141.12ms, mfu 0.91%
iter 1098: loss 0.4004, time 141.09ms, mfu 0.91%
iter 1099: loss 0.4040, time 144.16ms, mfu 0.91%
iter 1100: loss 0.3964, time 131.31ms, mfu 0.92%
iter 1101: loss 0.4209, time 152.43ms, mfu 0.91%
iter 1102: loss 0.4017, time 151.09ms, mfu 0.91%
iter 1103: loss 0.3841, time 139.92ms, mfu 0.91%
iter 1104: loss 0.3972, time 141.16ms, mfu 0.91%
iter 1105: loss 0.3983, time 142.83ms, mfu 0.91%
iter 1106: loss 0.4026, time 151.57ms, mfu 0.91%
iter 1107: loss 0.3880, time 147.28ms, mfu 0.90%
iter 1108: loss 0.4137, time 142.56ms, mfu 0.90%
iter 1109: loss 0.3991, time 141.15ms, mfu 0.91%
iter 1110: loss 0.4051, time 145.30ms, mfu 0.91%
iter 1111: loss 0.4019, time 143.51ms, mfu 0.91%
iter 1112: loss 0.4020, time 144.89ms, mfu 0.90%
iter 1113: loss 0.3980, time 148.02ms, mfu 0.90%
iter 1114: loss 0.4010, time 143.84ms, mfu 0.90%
iter 1115: loss 0.4104, time 140.36ms, mfu 0.91%
iter 1116: loss 0.4025, time 137.60ms, mfu 0.91%
iter 1117: loss 0.4000, time 154.37ms, mfu 0.90%
iter 1118: loss 0.3800, time 138.94ms, mfu 0.91%
iter 1119: loss 0.4048, time 149.55ms, mfu 0.90%
iter 1120: loss 0.4094, time 144.39ms, mfu 0.90%
iter 1121: loss 0.3940, time 145.37ms, mfu 0.90%
iter 1122: loss 0.3755, time 149.99ms, mfu 0.90%
iter 1123: loss 0.3810, time 145.73ms, mfu 0.90%
iter 1124: loss 0.3889, time 150.27ms, mfu 0.90%
iter 1125: loss 0.3924, time 143.62ms, mfu 0.90%
iter 1126: loss 0.3878, time 141.29ms, mfu 0.90%
iter 1127: loss 0.3863, time 151.52ms, mfu 0.89%
iter 1128: loss 0.3936, time 143.81ms, mfu 0.90%
iter 1129: loss 0.3863, time 148.41ms, mfu 0.89%
iter 1130: loss 0.3903, time 140.68ms, mfu 0.90%
iter 1131: loss 0.3917, time 139.85ms, mfu 0.90%
iter 1132: loss 0.3749, time 145.01ms, mfu 0.90%
iter 1133: loss 0.3762, time 141.03ms, mfu 0.90%
iter 1134: loss 0.4062, time 143.13ms, mfu 0.90%
iter 1135: loss 0.3764, time 141.31ms, mfu 0.91%
iter 1136: loss 0.4037, time 141.33ms, mfu 0.91%
iter 1137: loss 0.3850, time 139.82ms, mfu 0.91%
iter 1138: loss 0.3954, time 144.33ms, mfu 0.91%
iter 1139: loss 0.3998, time 141.68ms, mfu 0.91%
iter 1140: loss 0.4088, time 136.64ms, mfu 0.91%
iter 1141: loss 0.3979, time 150.83ms, mfu 0.91%
iter 1142: loss 0.3850, time 149.27ms, mfu 0.91%
iter 1143: loss 0.3803, time 128.99ms, mfu 0.92%
iter 1144: loss 0.3860, time 147.56ms, mfu 0.91%
iter 1145: loss 0.3769, time 144.13ms, mfu 0.91%
iter 1146: loss 0.3986, time 140.31ms, mfu 0.91%
iter 1147: loss 0.3870, time 151.70ms, mfu 0.91%
iter 1148: loss 0.3708, time 140.89ms, mfu 0.91%
iter 1149: loss 0.3789, time 145.53ms, mfu 0.91%
iter 1150: loss 0.3828, time 141.20ms, mfu 0.91%
iter 1151: loss 0.3737, time 138.55ms, mfu 0.91%
iter 1152: loss 0.3950, time 147.14ms, mfu 0.91%
iter 1153: loss 0.3825, time 156.83ms, mfu 0.90%
iter 1154: loss 0.3995, time 134.23ms, mfu 0.91%
iter 1155: loss 0.3928, time 150.02ms, mfu 0.90%
iter 1156: loss 0.3855, time 143.40ms, mfu 0.91%
iter 1157: loss 0.3839, time 140.12ms, mfu 0.91%
iter 1158: loss 0.3727, time 155.35ms, mfu 0.90%
iter 1159: loss 0.3841, time 149.29ms, mfu 0.90%
iter 1160: loss 0.3660, time 144.68ms, mfu 0.90%
iter 1161: loss 0.3619, time 147.60ms, mfu 0.90%
iter 1162: loss 0.3641, time 152.24ms, mfu 0.89%
iter 1163: loss 0.3661, time 148.50ms, mfu 0.89%
iter 1164: loss 0.3596, time 145.69ms, mfu 0.89%
iter 1165: loss 0.3683, time 144.47ms, mfu 0.89%
iter 1166: loss 0.3546, time 147.18ms, mfu 0.89%
iter 1167: loss 0.3941, time 141.08ms, mfu 0.89%
iter 1168: loss 0.4196, time 144.77ms, mfu 0.90%
iter 1169: loss 0.3653, time 144.36ms, mfu 0.90%
iter 1170: loss 0.3689, time 144.57ms, mfu 0.90%
iter 1171: loss 0.3990, time 142.85ms, mfu 0.90%
iter 1172: loss 0.3758, time 147.20ms, mfu 0.90%
iter 1173: loss 0.3759, time 142.79ms, mfu 0.90%
iter 1174: loss 0.3638, time 149.62ms, mfu 0.90%
iter 1175: loss 0.3664, time 138.85ms, mfu 0.90%
iter 1176: loss 0.3626, time 137.96ms, mfu 0.90%
iter 1177: loss 0.3769, time 152.18ms, mfu 0.90%
iter 1178: loss 0.3726, time 141.01ms, mfu 0.90%
iter 1179: loss 0.3739, time 139.87ms, mfu 0.90%
iter 1180: loss 0.3683, time 144.73ms, mfu 0.90%
iter 1181: loss 0.3520, time 134.33ms, mfu 0.91%
iter 1182: loss 0.3627, time 156.12ms, mfu 0.90%
iter 1183: loss 0.3680, time 135.49ms, mfu 0.91%
iter 1184: loss 0.3667, time 140.61ms, mfu 0.91%
iter 1185: loss 0.3570, time 140.83ms, mfu 0.91%
iter 1186: loss 0.3684, time 143.92ms, mfu 0.91%
iter 1187: loss 0.3612, time 141.67ms, mfu 0.91%
iter 1188: loss 0.3574, time 142.73ms, mfu 0.91%
iter 1189: loss 0.3873, time 144.78ms, mfu 0.91%
iter 1190: loss 0.3784, time 140.72ms, mfu 0.91%
iter 1191: loss 0.3819, time 144.01ms, mfu 0.91%
iter 1192: loss 0.3844, time 143.92ms, mfu 0.91%
iter 1193: loss 0.3794, time 146.28ms, mfu 0.91%
iter 1194: loss 0.3644, time 145.48ms, mfu 0.91%
iter 1195: loss 0.3746, time 145.78ms, mfu 0.91%
iter 1196: loss 0.3640, time 146.63ms, mfu 0.90%
iter 1197: loss 0.3798, time 148.79ms, mfu 0.90%
iter 1198: loss 0.3695, time 144.31ms, mfu 0.90%
iter 1199: loss 0.3832, time 147.67ms, mfu 0.90%
iter 1200: loss 0.3680, time 145.55ms, mfu 0.90%
iter 1201: loss 0.3642, time 146.39ms, mfu 0.90%
iter 1202: loss 0.3781, time 138.92ms, mfu 0.90%
iter 1203: loss 0.3684, time 145.93ms, mfu 0.90%
iter 1204: loss 0.3569, time 142.40ms, mfu 0.90%
iter 1205: loss 0.3551, time 141.08ms, mfu 0.90%
iter 1206: loss 0.3430, time 146.44ms, mfu 0.90%
iter 1207: loss 0.3568, time 138.82ms, mfu 0.91%
iter 1208: loss 0.3517, time 146.89ms, mfu 0.90%
iter 1209: loss 0.3490, time 147.87ms, mfu 0.90%
iter 1210: loss 0.3407, time 139.75ms, mfu 0.91%
iter 1211: loss 0.3463, time 142.22ms, mfu 0.91%
iter 1212: loss 0.3376, time 142.15ms, mfu 0.91%
iter 1213: loss 0.3392, time 143.74ms, mfu 0.91%
iter 1214: loss 0.3401, time 153.32ms, mfu 0.90%
iter 1215: loss 0.3407, time 137.46ms, mfu 0.91%
iter 1216: loss 0.3415, time 145.01ms, mfu 0.91%
iter 1217: loss 0.3449, time 145.84ms, mfu 0.90%
iter 1218: loss 0.3394, time 150.79ms, mfu 0.90%
iter 1219: loss 0.3334, time 142.78ms, mfu 0.90%
iter 1220: loss 0.3499, time 147.68ms, mfu 0.90%
iter 1221: loss 0.3442, time 146.54ms, mfu 0.90%
iter 1222: loss 0.3502, time 145.55ms, mfu 0.90%
iter 1223: loss 0.3485, time 150.04ms, mfu 0.90%
iter 1224: loss 0.3435, time 145.98ms, mfu 0.89%
iter 1225: loss 0.3317, time 145.40ms, mfu 0.89%
iter 1226: loss 0.3307, time 148.51ms, mfu 0.89%
iter 1227: loss 0.3343, time 148.39ms, mfu 0.89%
iter 1228: loss 0.3387, time 144.03ms, mfu 0.89%
iter 1229: loss 0.3412, time 147.94ms, mfu 0.89%
iter 1230: loss 0.3297, time 147.64ms, mfu 0.89%
iter 1231: loss 0.3302, time 146.86ms, mfu 0.89%
iter 1232: loss 0.3421, time 147.95ms, mfu 0.89%
iter 1233: loss 0.3440, time 146.20ms, mfu 0.89%
iter 1234: loss 0.3428, time 146.66ms, mfu 0.89%
iter 1235: loss 0.3251, time 139.46ms, mfu 0.89%
iter 1236: loss 0.3336, time 156.72ms, mfu 0.89%
iter 1237: loss 0.3247, time 144.66ms, mfu 0.89%
iter 1238: loss 0.3258, time 142.89ms, mfu 0.89%
iter 1239: loss 0.3304, time 147.43ms, mfu 0.89%
iter 1240: loss 0.3322, time 145.87ms, mfu 0.89%
iter 1241: loss 0.3171, time 142.15ms, mfu 0.89%
iter 1242: loss 0.3410, time 146.23ms, mfu 0.89%
iter 1243: loss 0.3269, time 146.69ms, mfu 0.89%
iter 1244: loss 0.3311, time 143.33ms, mfu 0.89%
iter 1245: loss 0.3362, time 144.71ms, mfu 0.89%
iter 1246: loss 0.3211, time 140.90ms, mfu 0.90%
iter 1247: loss 0.3278, time 142.96ms, mfu 0.90%
iter 1248: loss 0.3309, time 138.71ms, mfu 0.90%
iter 1249: loss 0.3291, time 138.91ms, mfu 0.91%
step 1250: train loss 0.3274, val loss 0.3306
saving checkpoint to out-addition-cot
iter 1250: loss 0.3252, time 2698.59ms, mfu 0.82%
iter 1251: loss 0.3340, time 135.53ms, mfu 0.83%
iter 1252: loss 0.3259, time 130.65ms, mfu 0.85%
iter 1253: loss 0.3212, time 128.37ms, mfu 0.87%
iter 1254: loss 0.3417, time 129.57ms, mfu 0.88%
iter 1255: loss 0.3184, time 129.18ms, mfu 0.89%
iter 1256: loss 0.3380, time 125.20ms, mfu 0.91%
iter 1257: loss 0.3140, time 132.29ms, mfu 0.92%
iter 1258: loss 0.3282, time 138.85ms, mfu 0.92%
iter 1259: loss 0.3401, time 136.32ms, mfu 0.92%
iter 1260: loss 0.3140, time 145.21ms, mfu 0.92%
iter 1261: loss 0.3232, time 144.76ms, mfu 0.92%
iter 1262: loss 0.3205, time 144.43ms, mfu 0.92%
iter 1263: loss 0.3257, time 139.48ms, mfu 0.92%
iter 1264: loss 0.3203, time 150.44ms, mfu 0.91%
iter 1265: loss 0.3081, time 146.60ms, mfu 0.91%
iter 1266: loss 0.3367, time 150.01ms, mfu 0.91%
iter 1267: loss 0.3283, time 147.31ms, mfu 0.90%
iter 1268: loss 0.3186, time 143.03ms, mfu 0.90%
iter 1269: loss 0.3249, time 148.20ms, mfu 0.90%
iter 1270: loss 0.3264, time 142.46ms, mfu 0.90%
iter 1271: loss 0.3189, time 144.74ms, mfu 0.90%
iter 1272: loss 0.3310, time 154.13ms, mfu 0.90%
iter 1273: loss 0.3378, time 145.95ms, mfu 0.90%
iter 1274: loss 0.3299, time 152.39ms, mfu 0.89%
iter 1275: loss 0.3221, time 139.32ms, mfu 0.90%
iter 1276: loss 0.3373, time 152.68ms, mfu 0.89%
iter 1277: loss 0.3165, time 148.10ms, mfu 0.89%
iter 1278: loss 0.3281, time 149.14ms, mfu 0.89%
iter 1279: loss 0.3343, time 152.62ms, mfu 0.89%
iter 1280: loss 0.3242, time 138.02ms, mfu 0.89%
iter 1281: loss 0.3231, time 152.24ms, mfu 0.89%
iter 1282: loss 0.3225, time 144.47ms, mfu 0.89%
iter 1283: loss 0.3280, time 149.07ms, mfu 0.89%
iter 1284: loss 0.3250, time 145.97ms, mfu 0.89%
iter 1285: loss 0.3431, time 153.04ms, mfu 0.88%
iter 1286: loss 0.3260, time 147.06ms, mfu 0.88%
iter 1287: loss 0.3218, time 150.56ms, mfu 0.88%
iter 1288: loss 0.3222, time 141.97ms, mfu 0.89%
iter 1289: loss 0.3172, time 156.80ms, mfu 0.88%
iter 1290: loss 0.3127, time 146.54ms, mfu 0.88%
iter 1291: loss 0.3286, time 151.22ms, mfu 0.88%
iter 1292: loss 0.3261, time 142.48ms, mfu 0.88%
iter 1293: loss 0.3074, time 139.38ms, mfu 0.89%
iter 1294: loss 0.3056, time 147.57ms, mfu 0.89%
iter 1295: loss 0.3129, time 147.06ms, mfu 0.89%
iter 1296: loss 0.3176, time 143.96ms, mfu 0.89%
iter 1297: loss 0.3217, time 147.81ms, mfu 0.89%
iter 1298: loss 0.3093, time 147.23ms, mfu 0.89%
iter 1299: loss 0.3098, time 145.35ms, mfu 0.89%
iter 1300: loss 0.3097, time 145.64ms, mfu 0.89%
iter 1301: loss 0.3148, time 145.41ms, mfu 0.89%
iter 1302: loss 0.3080, time 150.02ms, mfu 0.89%
iter 1303: loss 0.3055, time 141.46ms, mfu 0.89%
iter 1304: loss 0.3113, time 140.82ms, mfu 0.89%
iter 1305: loss 0.3075, time 152.54ms, mfu 0.89%
iter 1306: loss 0.3152, time 148.12ms, mfu 0.89%
iter 1307: loss 0.2929, time 144.16ms, mfu 0.89%
iter 1308: loss 0.3078, time 148.92ms, mfu 0.89%
iter 1309: loss 0.3062, time 137.25ms, mfu 0.90%
iter 1310: loss 0.3013, time 151.28ms, mfu 0.89%
iter 1311: loss 0.3082, time 147.34ms, mfu 0.89%
iter 1312: loss 0.3117, time 142.26ms, mfu 0.89%
iter 1313: loss 0.3004, time 149.81ms, mfu 0.89%
iter 1314: loss 0.3035, time 144.24ms, mfu 0.89%
iter 1315: loss 0.3036, time 146.18ms, mfu 0.89%
iter 1316: loss 0.2988, time 145.69ms, mfu 0.89%
iter 1317: loss 0.2980, time 144.97ms, mfu 0.89%
iter 1318: loss 0.3069, time 140.98ms, mfu 0.90%
iter 1319: loss 0.3110, time 137.99ms, mfu 0.90%
iter 1320: loss 0.3046, time 146.70ms, mfu 0.90%
iter 1321: loss 0.3154, time 154.19ms, mfu 0.89%
iter 1322: loss 0.3076, time 144.19ms, mfu 0.90%
iter 1323: loss 0.3036, time 139.39ms, mfu 0.90%
iter 1324: loss 0.3049, time 152.24ms, mfu 0.89%
iter 1325: loss 0.3064, time 148.82ms, mfu 0.89%
iter 1326: loss 0.3107, time 149.28ms, mfu 0.89%
iter 1327: loss 0.3092, time 143.57ms, mfu 0.89%
iter 1328: loss 0.3011, time 146.54ms, mfu 0.89%
iter 1329: loss 0.3170, time 142.38ms, mfu 0.89%
iter 1330: loss 0.3100, time 149.92ms, mfu 0.89%
iter 1331: loss 0.3240, time 142.10ms, mfu 0.89%
iter 1332: loss 0.3087, time 149.17ms, mfu 0.89%
iter 1333: loss 0.3415, time 138.21ms, mfu 0.90%
iter 1334: loss 0.3360, time 144.96ms, mfu 0.90%
iter 1335: loss 0.3310, time 150.55ms, mfu 0.89%
iter 1336: loss 0.3315, time 144.74ms, mfu 0.89%
iter 1337: loss 0.3286, time 152.13ms, mfu 0.89%
iter 1338: loss 0.3240, time 133.68ms, mfu 0.90%
iter 1339: loss 0.3117, time 149.43ms, mfu 0.90%
iter 1340: loss 0.3187, time 137.72ms, mfu 0.90%
