Overriding: device = cuda
Overriding: compile = False
tokens per iteration will be: 4,096
found vocab_size = 50257 (inside data\tool\meta.pkl)
Initializing a new model from scratch
number of parameters: 16.01M
C:\Users\Rayya\cs_gpt_tool\GPT-tool\train.py:199: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 18, with 16,077,056 parameters
num non-decayed parameter tensors: 9, with 2,304 parameters
iter 898: loss 0.5294, time 134.32ms, mfu 0.97%
iter 899: loss 0.5304, time 129.21ms, mfu 0.97%
iter 900: loss 0.5358, time 140.11ms, mfu 0.97%
iter 901: loss 0.5300, time 133.20ms, mfu 0.97%
iter 902: loss 0.5262, time 128.78ms, mfu 0.98%
iter 903: loss 0.5345, time 142.85ms, mfu 0.97%
iter 904: loss 0.5218, time 138.39ms, mfu 0.97%
iter 905: loss 0.5187, time 131.80ms, mfu 0.97%
iter 906: loss 0.5292, time 129.62ms, mfu 0.97%
iter 907: loss 0.5212, time 143.63ms, mfu 0.97%
iter 908: loss 0.5067, time 132.92ms, mfu 0.97%
iter 909: loss 0.5145, time 130.73ms, mfu 0.97%
iter 910: loss 0.5149, time 140.03ms, mfu 0.97%
iter 911: loss 0.5287, time 132.28ms, mfu 0.97%
iter 912: loss 0.5147, time 142.93ms, mfu 0.96%
iter 913: loss 0.5165, time 132.90ms, mfu 0.96%
iter 914: loss 0.5208, time 134.78ms, mfu 0.96%
iter 915: loss 0.5069, time 128.43ms, mfu 0.97%
iter 916: loss 0.5156, time 140.07ms, mfu 0.97%
iter 917: loss 0.5082, time 131.92ms, mfu 0.97%
iter 918: loss 0.5030, time 132.84ms, mfu 0.97%
iter 919: loss 0.5224, time 138.51ms, mfu 0.97%
iter 920: loss 0.5055, time 127.84ms, mfu 0.97%
iter 921: loss 0.5281, time 134.84ms, mfu 0.97%
iter 922: loss 0.5096, time 135.45ms, mfu 0.97%
iter 923: loss 0.5048, time 131.66ms, mfu 0.97%
iter 924: loss 0.5317, time 131.95ms, mfu 0.97%
iter 925: loss 0.5125, time 134.01ms, mfu 0.97%
iter 926: loss 0.5280, time 132.23ms, mfu 0.97%
iter 927: loss 0.5272, time 136.55ms, mfu 0.97%
iter 928: loss 0.5129, time 131.22ms, mfu 0.97%
iter 929: loss 0.5150, time 135.79ms, mfu 0.97%
iter 930: loss 0.5146, time 134.16ms, mfu 0.97%
iter 931: loss 0.5213, time 135.00ms, mfu 0.97%
iter 932: loss 0.5129, time 128.17ms, mfu 0.98%
iter 933: loss 0.4980, time 129.64ms, mfu 0.98%
iter 934: loss 0.5115, time 131.40ms, mfu 0.98%
iter 935: loss 0.5066, time 136.33ms, mfu 0.98%
iter 936: loss 0.5050, time 128.69ms, mfu 0.98%
iter 937: loss 0.5048, time 137.35ms, mfu 0.98%
iter 938: loss 0.5127, time 121.69ms, mfu 0.99%
iter 939: loss 0.5288, time 139.41ms, mfu 0.98%
iter 940: loss 0.5006, time 139.44ms, mfu 0.98%
iter 941: loss 0.5145, time 131.77ms, mfu 0.98%
iter 942: loss 0.4980, time 137.67ms, mfu 0.98%
iter 943: loss 0.4885, time 130.66ms, mfu 0.98%
iter 944: loss 0.4989, time 133.42ms, mfu 0.98%
iter 945: loss 0.4929, time 134.60ms, mfu 0.98%
iter 946: loss 0.5007, time 140.12ms, mfu 0.97%
iter 947: loss 0.4926, time 137.43ms, mfu 0.97%
iter 948: loss 0.4974, time 131.28ms, mfu 0.97%
iter 949: loss 0.5132, time 142.73ms, mfu 0.97%
iter 950: loss 0.5039, time 144.46ms, mfu 0.96%
iter 951: loss 0.5028, time 135.94ms, mfu 0.96%
iter 952: loss 0.5006, time 133.94ms, mfu 0.96%
iter 953: loss 0.4941, time 136.66ms, mfu 0.96%
iter 954: loss 0.4859, time 137.25ms, mfu 0.96%
iter 955: loss 0.4927, time 137.97ms, mfu 0.96%
iter 956: loss 0.4879, time 135.26ms, mfu 0.96%
iter 957: loss 0.4891, time 140.13ms, mfu 0.96%
iter 958: loss 0.4907, time 130.89ms, mfu 0.96%
iter 959: loss 0.4956, time 135.13ms, mfu 0.96%
iter 960: loss 0.5029, time 132.28ms, mfu 0.96%
iter 961: loss 0.5103, time 139.91ms, mfu 0.96%
iter 962: loss 0.4805, time 135.52ms, mfu 0.96%
iter 963: loss 0.5174, time 134.68ms, mfu 0.96%
iter 964: loss 0.5022, time 136.83ms, mfu 0.96%
iter 965: loss 0.4973, time 141.43ms, mfu 0.96%
iter 966: loss 0.4949, time 141.37ms, mfu 0.95%
iter 967: loss 0.5061, time 137.42ms, mfu 0.95%
iter 968: loss 0.5026, time 134.33ms, mfu 0.95%
iter 969: loss 0.4962, time 134.94ms, mfu 0.95%
iter 970: loss 0.4821, time 139.10ms, mfu 0.95%
iter 971: loss 0.4953, time 137.56ms, mfu 0.95%
iter 972: loss 0.4772, time 135.81ms, mfu 0.95%
iter 973: loss 0.4784, time 136.01ms, mfu 0.95%
iter 974: loss 0.4786, time 139.91ms, mfu 0.95%
iter 975: loss 0.4961, time 134.97ms, mfu 0.95%
iter 976: loss 0.4718, time 137.22ms, mfu 0.95%
iter 977: loss 0.4901, time 141.64ms, mfu 0.95%
iter 978: loss 0.4762, time 135.32ms, mfu 0.95%
iter 979: loss 0.4816, time 138.11ms, mfu 0.95%
iter 980: loss 0.4715, time 139.20ms, mfu 0.95%
iter 981: loss 0.4745, time 136.23ms, mfu 0.95%
iter 982: loss 0.4808, time 133.31ms, mfu 0.95%
iter 983: loss 0.4698, time 141.79ms, mfu 0.95%
iter 984: loss 0.4739, time 130.12ms, mfu 0.95%
iter 985: loss 0.4762, time 145.82ms, mfu 0.95%
iter 986: loss 0.4856, time 137.79ms, mfu 0.95%
iter 987: loss 0.4660, time 133.16ms, mfu 0.95%
iter 988: loss 0.4659, time 140.53ms, mfu 0.95%
iter 989: loss 0.4733, time 134.00ms, mfu 0.95%
iter 990: loss 0.4582, time 137.61ms, mfu 0.95%
iter 991: loss 0.4739, time 138.99ms, mfu 0.95%
iter 992: loss 0.4688, time 135.35ms, mfu 0.95%
iter 993: loss 0.4654, time 140.71ms, mfu 0.95%
iter 994: loss 0.4710, time 130.07ms, mfu 0.95%
iter 995: loss 0.4683, time 133.79ms, mfu 0.96%
iter 996: loss 0.4654, time 136.52ms, mfu 0.96%
iter 997: loss 0.4496, time 137.43ms, mfu 0.95%
iter 998: loss 0.4778, time 135.35ms, mfu 0.96%
iter 999: loss 0.4657, time 136.57ms, mfu 0.96%
step 1000: train loss 0.4710, val loss 0.4763
saving checkpoint to out-addition-scratch
iter 1000: loss 0.4671, time 2679.47ms, mfu 0.86%
iter 1001: loss 0.4844, time 122.37ms, mfu 0.88%
iter 1002: loss 0.4560, time 120.86ms, mfu 0.90%
iter 1003: loss 0.4510, time 125.38ms, mfu 0.92%
iter 1004: loss 0.4651, time 115.84ms, mfu 0.94%
iter 1005: loss 0.4499, time 128.51ms, mfu 0.95%
iter 1006: loss 0.4547, time 127.53ms, mfu 0.95%
iter 1007: loss 0.4536, time 120.87ms, mfu 0.97%
iter 1008: loss 0.4622, time 133.10ms, mfu 0.97%
iter 1009: loss 0.4553, time 133.79ms, mfu 0.97%
iter 1010: loss 0.4577, time 141.18ms, mfu 0.96%
iter 1011: loss 0.4477, time 139.24ms, mfu 0.96%
iter 1012: loss 0.4577, time 143.33ms, mfu 0.96%
iter 1013: loss 0.4481, time 141.07ms, mfu 0.95%
iter 1014: loss 0.4382, time 134.71ms, mfu 0.95%
iter 1015: loss 0.4441, time 144.73ms, mfu 0.95%
iter 1016: loss 0.4496, time 137.44ms, mfu 0.95%
iter 1017: loss 0.4477, time 138.61ms, mfu 0.95%
iter 1018: loss 0.4471, time 135.75ms, mfu 0.95%
iter 1019: loss 0.4532, time 138.00ms, mfu 0.95%
iter 1020: loss 0.4482, time 127.51ms, mfu 0.96%
iter 1021: loss 0.4480, time 148.94ms, mfu 0.95%
iter 1022: loss 0.4582, time 127.02ms, mfu 0.96%
iter 1023: loss 0.4485, time 143.79ms, mfu 0.95%
iter 1024: loss 0.4416, time 138.66ms, mfu 0.95%
iter 1025: loss 0.4379, time 136.05ms, mfu 0.95%
iter 1026: loss 0.4341, time 142.61ms, mfu 0.95%
iter 1027: loss 0.4356, time 137.68ms, mfu 0.95%
iter 1028: loss 0.4578, time 141.37ms, mfu 0.94%
iter 1029: loss 0.4544, time 136.79ms, mfu 0.94%
iter 1030: loss 0.4889, time 136.19ms, mfu 0.95%
iter 1031: loss 0.4572, time 130.18ms, mfu 0.95%
iter 1032: loss 0.4438, time 138.36ms, mfu 0.95%
iter 1033: loss 0.4328, time 138.95ms, mfu 0.95%
iter 1034: loss 0.4534, time 134.92ms, mfu 0.95%
iter 1035: loss 0.4365, time 137.43ms, mfu 0.95%
iter 1036: loss 0.4410, time 139.81ms, mfu 0.95%
iter 1037: loss 0.4508, time 131.28ms, mfu 0.95%
iter 1038: loss 0.4282, time 140.42ms, mfu 0.95%
iter 1039: loss 0.4353, time 142.30ms, mfu 0.95%
iter 1040: loss 0.4393, time 131.47ms, mfu 0.95%
iter 1041: loss 0.4486, time 128.04ms, mfu 0.96%
iter 1042: loss 0.4419, time 146.37ms, mfu 0.95%
iter 1043: loss 0.4361, time 144.56ms, mfu 0.95%
iter 1044: loss 0.4335, time 131.57ms, mfu 0.95%
iter 1045: loss 0.4449, time 132.26ms, mfu 0.95%
iter 1046: loss 0.4329, time 139.80ms, mfu 0.95%
iter 1047: loss 0.4328, time 138.00ms, mfu 0.95%
iter 1048: loss 0.4298, time 138.24ms, mfu 0.95%
iter 1049: loss 0.4298, time 128.77ms, mfu 0.96%
iter 1050: loss 0.4192, time 141.36ms, mfu 0.95%
iter 1051: loss 0.4274, time 143.03ms, mfu 0.95%
iter 1052: loss 0.4233, time 127.30ms, mfu 0.96%
iter 1053: loss 0.4318, time 132.67ms, mfu 0.96%
iter 1054: loss 0.4165, time 134.94ms, mfu 0.96%
iter 1055: loss 0.4174, time 136.08ms, mfu 0.96%
iter 1056: loss 0.4132, time 137.65ms, mfu 0.96%
iter 1057: loss 0.4033, time 136.39ms, mfu 0.96%
iter 1058: loss 0.4059, time 131.71ms, mfu 0.96%
iter 1059: loss 0.4244, time 135.11ms, mfu 0.96%
iter 1060: loss 0.4110, time 131.31ms, mfu 0.96%
iter 1061: loss 0.4220, time 135.02ms, mfu 0.96%
iter 1062: loss 0.4155, time 134.79ms, mfu 0.96%
iter 1063: loss 0.4143, time 132.65ms, mfu 0.97%
iter 1064: loss 0.4243, time 136.63ms, mfu 0.96%
iter 1065: loss 0.4135, time 132.33ms, mfu 0.97%
iter 1066: loss 0.4149, time 142.44ms, mfu 0.96%
iter 1067: loss 0.4078, time 130.18ms, mfu 0.97%
iter 1068: loss 0.3995, time 134.09ms, mfu 0.97%
iter 1069: loss 0.4069, time 137.45ms, mfu 0.96%
iter 1070: loss 0.4140, time 131.27ms, mfu 0.97%
iter 1071: loss 0.4112, time 137.24ms, mfu 0.97%
iter 1072: loss 0.4023, time 131.26ms, mfu 0.97%
iter 1073: loss 0.3912, time 140.65ms, mfu 0.96%
iter 1074: loss 0.3984, time 127.71ms, mfu 0.97%
iter 1075: loss 0.4026, time 135.06ms, mfu 0.97%
iter 1076: loss 0.3939, time 138.96ms, mfu 0.97%
iter 1077: loss 0.3935, time 143.02ms, mfu 0.96%
iter 1078: loss 0.3972, time 137.83ms, mfu 0.96%
iter 1079: loss 0.3900, time 135.88ms, mfu 0.96%
iter 1080: loss 0.4054, time 137.63ms, mfu 0.96%
iter 1081: loss 0.4007, time 140.06ms, mfu 0.95%
iter 1082: loss 0.4076, time 142.25ms, mfu 0.95%
iter 1083: loss 0.3889, time 135.91ms, mfu 0.95%
iter 1084: loss 0.4103, time 137.59ms, mfu 0.95%
iter 1085: loss 0.3966, time 148.49ms, mfu 0.94%
iter 1086: loss 0.4038, time 135.18ms, mfu 0.95%
iter 1087: loss 0.3884, time 141.47ms, mfu 0.94%
iter 1088: loss 0.3977, time 136.80ms, mfu 0.94%
iter 1089: loss 0.3884, time 127.12ms, mfu 0.95%
iter 1090: loss 0.3989, time 146.20ms, mfu 0.95%
iter 1091: loss 0.3932, time 139.20ms, mfu 0.95%
iter 1092: loss 0.3904, time 137.85ms, mfu 0.95%
iter 1093: loss 0.3823, time 132.99ms, mfu 0.95%
iter 1094: loss 0.3885, time 137.23ms, mfu 0.95%
iter 1095: loss 0.3954, time 135.65ms, mfu 0.95%
iter 1096: loss 0.3938, time 131.16ms, mfu 0.95%
iter 1097: loss 0.4028, time 132.17ms, mfu 0.96%
iter 1098: loss 0.4004, time 135.45ms, mfu 0.96%
iter 1099: loss 0.4040, time 129.48ms, mfu 0.96%
iter 1100: loss 0.3964, time 138.39ms, mfu 0.96%
iter 1101: loss 0.4209, time 135.41ms, mfu 0.96%
iter 1102: loss 0.4017, time 133.88ms, mfu 0.96%
iter 1103: loss 0.3841, time 132.47ms, mfu 0.96%
iter 1104: loss 0.3972, time 137.54ms, mfu 0.96%
iter 1105: loss 0.3983, time 132.20ms, mfu 0.96%
iter 1106: loss 0.4026, time 133.55ms, mfu 0.97%
iter 1107: loss 0.3880, time 133.05ms, mfu 0.97%
iter 1108: loss 0.4137, time 133.32ms, mfu 0.97%
iter 1109: loss 0.3991, time 134.03ms, mfu 0.97%
iter 1110: loss 0.4051, time 134.19ms, mfu 0.97%
iter 1111: loss 0.4019, time 133.39ms, mfu 0.97%
iter 1112: loss 0.4020, time 139.02ms, mfu 0.97%
iter 1113: loss 0.3980, time 131.99ms, mfu 0.97%
iter 1114: loss 0.4010, time 137.78ms, mfu 0.97%
iter 1115: loss 0.4104, time 129.10ms, mfu 0.97%
iter 1116: loss 0.4025, time 147.76ms, mfu 0.96%
iter 1117: loss 0.4000, time 134.59ms, mfu 0.96%
iter 1118: loss 0.3800, time 135.29ms, mfu 0.96%
iter 1119: loss 0.4048, time 125.82ms, mfu 0.97%
iter 1120: loss 0.4094, time 150.27ms, mfu 0.96%
iter 1121: loss 0.3940, time 127.81ms, mfu 0.97%
iter 1122: loss 0.3755, time 139.84ms, mfu 0.96%
iter 1123: loss 0.3810, time 138.97ms, mfu 0.96%
iter 1124: loss 0.3889, time 146.49ms, mfu 0.95%
iter 1125: loss 0.3924, time 134.91ms, mfu 0.95%
iter 1126: loss 0.3878, time 140.67ms, mfu 0.95%
iter 1127: loss 0.3863, time 135.35ms, mfu 0.95%
iter 1128: loss 0.3936, time 131.02ms, mfu 0.96%
iter 1129: loss 0.3863, time 134.97ms, mfu 0.96%
iter 1130: loss 0.3903, time 135.00ms, mfu 0.96%
iter 1131: loss 0.3917, time 135.79ms, mfu 0.96%
iter 1132: loss 0.3749, time 136.27ms, mfu 0.96%
iter 1133: loss 0.3762, time 138.32ms, mfu 0.96%
iter 1134: loss 0.4062, time 135.65ms, mfu 0.96%
iter 1135: loss 0.3764, time 133.85ms, mfu 0.96%
iter 1136: loss 0.4037, time 136.33ms, mfu 0.96%
iter 1137: loss 0.3850, time 136.98ms, mfu 0.96%
iter 1138: loss 0.3954, time 133.23ms, mfu 0.96%
iter 1139: loss 0.3998, time 136.56ms, mfu 0.96%
iter 1140: loss 0.4088, time 136.50ms, mfu 0.96%
iter 1141: loss 0.3979, time 136.00ms, mfu 0.96%
iter 1142: loss 0.3850, time 132.78ms, mfu 0.96%
iter 1143: loss 0.3803, time 140.50ms, mfu 0.96%
iter 1144: loss 0.3860, time 135.64ms, mfu 0.96%
iter 1145: loss 0.3769, time 139.35ms, mfu 0.96%
iter 1146: loss 0.3986, time 135.96ms, mfu 0.96%
iter 1147: loss 0.3870, time 137.86ms, mfu 0.95%
iter 1148: loss 0.3708, time 138.85ms, mfu 0.95%
iter 1149: loss 0.3789, time 131.82ms, mfu 0.96%
iter 1150: loss 0.3828, time 133.43ms, mfu 0.96%
iter 1151: loss 0.3737, time 137.27ms, mfu 0.96%
iter 1152: loss 0.3950, time 133.89ms, mfu 0.96%
iter 1153: loss 0.3825, time 137.50ms, mfu 0.96%
iter 1154: loss 0.3995, time 134.82ms, mfu 0.96%
iter 1155: loss 0.3928, time 138.69ms, mfu 0.96%
iter 1156: loss 0.3855, time 135.53ms, mfu 0.96%
iter 1157: loss 0.3839, time 134.27ms, mfu 0.96%
iter 1158: loss 0.3727, time 137.33ms, mfu 0.96%
iter 1159: loss 0.3841, time 140.41ms, mfu 0.95%
iter 1160: loss 0.3660, time 134.29ms, mfu 0.96%
iter 1161: loss 0.3619, time 134.76ms, mfu 0.96%
iter 1162: loss 0.3641, time 138.48ms, mfu 0.96%
iter 1163: loss 0.3661, time 132.32ms, mfu 0.96%
iter 1164: loss 0.3596, time 141.55ms, mfu 0.95%
iter 1165: loss 0.3683, time 131.23ms, mfu 0.96%
iter 1166: loss 0.3546, time 130.40ms, mfu 0.96%
iter 1167: loss 0.3941, time 138.62ms, mfu 0.96%
iter 1168: loss 0.4196, time 144.52ms, mfu 0.95%
iter 1169: loss 0.3653, time 131.90ms, mfu 0.96%
iter 1170: loss 0.3689, time 143.37ms, mfu 0.95%
iter 1171: loss 0.3990, time 132.30ms, mfu 0.96%
iter 1172: loss 0.3758, time 134.56ms, mfu 0.96%
iter 1173: loss 0.3759, time 132.32ms, mfu 0.96%
iter 1174: loss 0.3638, time 132.44ms, mfu 0.96%
iter 1175: loss 0.3664, time 140.79ms, mfu 0.96%
iter 1176: loss 0.3626, time 136.89ms, mfu 0.96%
iter 1177: loss 0.3769, time 136.66ms, mfu 0.96%
iter 1178: loss 0.3726, time 152.12ms, mfu 0.95%
iter 1179: loss 0.3739, time 119.12ms, mfu 0.96%
iter 1180: loss 0.3683, time 138.38ms, mfu 0.96%
iter 1181: loss 0.3520, time 133.33ms, mfu 0.96%
iter 1182: loss 0.3627, time 139.17ms, mfu 0.96%
iter 1183: loss 0.3680, time 136.44ms, mfu 0.96%
iter 1184: loss 0.3667, time 143.89ms, mfu 0.95%
iter 1185: loss 0.3570, time 131.84ms, mfu 0.96%
iter 1186: loss 0.3684, time 137.49ms, mfu 0.96%
iter 1187: loss 0.3612, time 138.92ms, mfu 0.95%
iter 1188: loss 0.3574, time 140.87ms, mfu 0.95%
iter 1189: loss 0.3873, time 131.79ms, mfu 0.95%
iter 1190: loss 0.3784, time 137.42ms, mfu 0.95%
iter 1191: loss 0.3819, time 132.85ms, mfu 0.96%
iter 1192: loss 0.3844, time 136.19ms, mfu 0.96%
iter 1193: loss 0.3794, time 143.70ms, mfu 0.95%
iter 1194: loss 0.3644, time 131.30ms, mfu 0.96%
iter 1195: loss 0.3746, time 133.26ms, mfu 0.96%
iter 1196: loss 0.3640, time 133.81ms, mfu 0.96%
iter 1197: loss 0.3798, time 145.70ms, mfu 0.95%
iter 1198: loss 0.3695, time 130.79ms, mfu 0.96%
iter 1199: loss 0.3832, time 141.70ms, mfu 0.95%
iter 1200: loss 0.3680, time 137.62ms, mfu 0.95%
iter 1201: loss 0.3642, time 138.12ms, mfu 0.95%
iter 1202: loss 0.3781, time 143.02ms, mfu 0.95%
iter 1203: loss 0.3684, time 137.90ms, mfu 0.95%
iter 1204: loss 0.3569, time 130.61ms, mfu 0.95%
iter 1205: loss 0.3551, time 135.86ms, mfu 0.95%
iter 1206: loss 0.3430, time 138.19ms, mfu 0.95%
iter 1207: loss 0.3568, time 132.24ms, mfu 0.96%
iter 1208: loss 0.3517, time 139.47ms, mfu 0.95%
iter 1209: loss 0.3490, time 137.06ms, mfu 0.95%
iter 1210: loss 0.3407, time 130.66ms, mfu 0.96%
iter 1211: loss 0.3463, time 133.64ms, mfu 0.96%
iter 1212: loss 0.3376, time 135.27ms, mfu 0.96%
iter 1213: loss 0.3392, time 134.99ms, mfu 0.96%
iter 1214: loss 0.3401, time 135.88ms, mfu 0.96%
iter 1215: loss 0.3407, time 137.69ms, mfu 0.96%
iter 1216: loss 0.3415, time 138.62ms, mfu 0.96%
iter 1217: loss 0.3449, time 134.81ms, mfu 0.96%
iter 1218: loss 0.3394, time 139.82ms, mfu 0.96%
iter 1219: loss 0.3334, time 137.75ms, mfu 0.95%
iter 1220: loss 0.3499, time 134.31ms, mfu 0.96%
iter 1221: loss 0.3442, time 138.11ms, mfu 0.95%
iter 1222: loss 0.3502, time 128.03ms, mfu 0.96%
iter 1223: loss 0.3485, time 135.10ms, mfu 0.96%
iter 1224: loss 0.3435, time 129.23ms, mfu 0.97%
iter 1225: loss 0.3317, time 139.07ms, mfu 0.96%
iter 1226: loss 0.3307, time 132.69ms, mfu 0.96%
iter 1227: loss 0.3343, time 140.43ms, mfu 0.96%
iter 1228: loss 0.3387, time 136.00ms, mfu 0.96%
iter 1229: loss 0.3412, time 137.97ms, mfu 0.96%
iter 1230: loss 0.3297, time 144.73ms, mfu 0.95%
iter 1231: loss 0.3302, time 139.14ms, mfu 0.95%
iter 1232: loss 0.3421, time 144.17ms, mfu 0.95%
iter 1233: loss 0.3440, time 139.65ms, mfu 0.95%
iter 1234: loss 0.3428, time 147.00ms, mfu 0.94%
iter 1235: loss 0.3251, time 145.84ms, mfu 0.93%
iter 1236: loss 0.3336, time 149.85ms, mfu 0.93%
iter 1237: loss 0.3247, time 145.61ms, mfu 0.92%
iter 1238: loss 0.3258, time 147.07ms, mfu 0.92%
iter 1239: loss 0.3304, time 145.97ms, mfu 0.92%
iter 1240: loss 0.3322, time 140.33ms, mfu 0.92%
iter 1241: loss 0.3171, time 138.66ms, mfu 0.92%
iter 1242: loss 0.3410, time 150.45ms, mfu 0.92%
iter 1243: loss 0.3269, time 139.77ms, mfu 0.92%
iter 1244: loss 0.3311, time 137.78ms, mfu 0.92%
iter 1245: loss 0.3362, time 138.75ms, mfu 0.92%
iter 1246: loss 0.3211, time 139.20ms, mfu 0.92%
iter 1247: loss 0.3278, time 144.92ms, mfu 0.92%
iter 1248: loss 0.3309, time 133.20ms, mfu 0.93%
iter 1249: loss 0.3291, time 144.30ms, mfu 0.92%
step 1250: train loss 0.3274, val loss 0.3306
saving checkpoint to out-addition-scratch
iter 1250: loss 0.3252, time 2674.07ms, mfu 0.84%
iter 1251: loss 0.3340, time 125.31ms, mfu 0.86%
iter 1252: loss 0.3259, time 120.03ms, mfu 0.88%
iter 1253: loss 0.3212, time 114.11ms, mfu 0.91%
iter 1254: loss 0.3417, time 129.60ms, mfu 0.92%
iter 1255: loss 0.3184, time 123.45ms, mfu 0.93%
iter 1256: loss 0.3380, time 125.64ms, mfu 0.94%
iter 1257: loss 0.3140, time 130.77ms, mfu 0.95%
iter 1258: loss 0.3282, time 126.19ms, mfu 0.95%
iter 1259: loss 0.3401, time 133.19ms, mfu 0.96%
iter 1260: loss 0.3140, time 136.83ms, mfu 0.96%
iter 1261: loss 0.3232, time 132.66ms, mfu 0.96%
iter 1262: loss 0.3205, time 138.37ms, mfu 0.96%
iter 1263: loss 0.3257, time 147.11ms, mfu 0.95%
iter 1264: loss 0.3203, time 140.82ms, mfu 0.95%
iter 1265: loss 0.3081, time 148.06ms, mfu 0.94%
iter 1266: loss 0.3367, time 136.62ms, mfu 0.94%
iter 1267: loss 0.3283, time 132.45ms, mfu 0.95%
iter 1268: loss 0.3186, time 147.34ms, mfu 0.94%
iter 1269: loss 0.3249, time 137.79ms, mfu 0.94%
iter 1270: loss 0.3264, time 144.58ms, mfu 0.94%
iter 1271: loss 0.3189, time 137.36ms, mfu 0.94%
iter 1272: loss 0.3310, time 141.14ms, mfu 0.94%
iter 1273: loss 0.3378, time 141.61ms, mfu 0.93%
iter 1274: loss 0.3299, time 135.81ms, mfu 0.94%
iter 1275: loss 0.3221, time 140.32ms, mfu 0.94%
iter 1276: loss 0.3373, time 145.15ms, mfu 0.93%
iter 1277: loss 0.3165, time 127.27ms, mfu 0.94%
iter 1278: loss 0.3281, time 139.05ms, mfu 0.94%
iter 1279: loss 0.3343, time 147.71ms, mfu 0.94%
iter 1280: loss 0.3242, time 128.74ms, mfu 0.94%
iter 1281: loss 0.3231, time 143.37ms, mfu 0.94%
iter 1282: loss 0.3225, time 133.55ms, mfu 0.94%
iter 1283: loss 0.3280, time 137.52ms, mfu 0.94%
iter 1284: loss 0.3250, time 144.03ms, mfu 0.94%
iter 1285: loss 0.3431, time 136.39ms, mfu 0.94%
iter 1286: loss 0.3260, time 136.22ms, mfu 0.94%
iter 1287: loss 0.3218, time 136.04ms, mfu 0.94%
iter 1288: loss 0.3222, time 138.58ms, mfu 0.94%
iter 1289: loss 0.3172, time 145.78ms, mfu 0.94%
iter 1290: loss 0.3127, time 137.86ms, mfu 0.94%
iter 1291: loss 0.3286, time 135.23ms, mfu 0.94%
iter 1292: loss 0.3261, time 146.59ms, mfu 0.94%
iter 1293: loss 0.3074, time 136.79ms, mfu 0.94%
iter 1294: loss 0.3056, time 136.34ms, mfu 0.94%
iter 1295: loss 0.3129, time 132.48ms, mfu 0.94%
iter 1296: loss 0.3176, time 135.82ms, mfu 0.95%
iter 1297: loss 0.3217, time 141.22ms, mfu 0.94%
iter 1298: loss 0.3093, time 139.23ms, mfu 0.94%
iter 1299: loss 0.3098, time 137.42ms, mfu 0.94%
iter 1300: loss 0.3097, time 138.38ms, mfu 0.94%
iter 1301: loss 0.3148, time 132.27ms, mfu 0.95%
iter 1302: loss 0.3080, time 143.57ms, mfu 0.94%
iter 1303: loss 0.3055, time 124.55ms, mfu 0.95%
iter 1304: loss 0.3113, time 139.97ms, mfu 0.95%
iter 1305: loss 0.3075, time 139.74ms, mfu 0.95%
iter 1306: loss 0.3152, time 136.85ms, mfu 0.95%
iter 1307: loss 0.2929, time 136.96ms, mfu 0.95%
iter 1308: loss 0.3078, time 135.76ms, mfu 0.95%
iter 1309: loss 0.3062, time 135.57ms, mfu 0.95%
iter 1310: loss 0.3013, time 131.41ms, mfu 0.96%
iter 1311: loss 0.3082, time 135.22ms, mfu 0.96%
iter 1312: loss 0.3117, time 134.14ms, mfu 0.96%
iter 1313: loss 0.3004, time 136.96ms, mfu 0.96%
iter 1314: loss 0.3035, time 139.34ms, mfu 0.95%
iter 1315: loss 0.3036, time 139.47ms, mfu 0.95%
iter 1316: loss 0.2988, time 135.19ms, mfu 0.95%
iter 1317: loss 0.2980, time 133.93ms, mfu 0.96%
iter 1318: loss 0.3069, time 135.88ms, mfu 0.96%
iter 1319: loss 0.3110, time 140.26ms, mfu 0.95%
iter 1320: loss 0.3046, time 135.09ms, mfu 0.95%
iter 1321: loss 0.3154, time 131.18ms, mfu 0.96%
iter 1322: loss 0.3076, time 135.46ms, mfu 0.96%
iter 1323: loss 0.3036, time 140.30ms, mfu 0.96%
iter 1324: loss 0.3049, time 136.93ms, mfu 0.96%
iter 1325: loss 0.3064, time 137.10ms, mfu 0.95%
iter 1326: loss 0.3107, time 136.86ms, mfu 0.95%
iter 1327: loss 0.3092, time 142.96ms, mfu 0.95%
iter 1328: loss 0.3011, time 134.92ms, mfu 0.95%
iter 1329: loss 0.3170, time 135.65ms, mfu 0.95%
iter 1330: loss 0.3100, time 139.45ms, mfu 0.95%
iter 1331: loss 0.3240, time 138.28ms, mfu 0.95%
iter 1332: loss 0.3087, time 138.26ms, mfu 0.95%
iter 1333: loss 0.3415, time 146.51ms, mfu 0.94%
iter 1334: loss 0.3360, time 139.55ms, mfu 0.94%
iter 1335: loss 0.3310, time 131.32ms, mfu 0.95%
iter 1336: loss 0.3315, time 141.37ms, mfu 0.94%
iter 1337: loss 0.3286, time 140.34ms, mfu 0.94%
iter 1338: loss 0.3240, time 140.61ms, mfu 0.94%
iter 1339: loss 0.3117, time 130.16ms, mfu 0.95%
iter 1340: loss 0.3187, time 139.58ms, mfu 0.95%
